Security,,External ID,Ccy Pair,P/L USD,Premium USD,Value USD,Style,P/C Ccy,P/C,Strike,Barrier1,Barrier2,Premium,Prem Ccy,P/L Ccy1,Option Price % Ccy1,Prem CCY1,Value Ccy1,Theo. Value Ccy1,Option Price % Ccy2,Prem CCY2,Value Ccy2,Theo. Value Ccy2,Creation Date,Creation Time,Trade Date,Trade Time,Prem Date,Expiry Date,Cut,Delivery Date,Model,Spot,Volatility,Depo Ccy1,Depo Ccy2,BB#,mini
One touch,,3654,AUDJPY,1,0,1,One touch,,,,80.675,,0,JPY,1,,0,1,1,48.16,0,48,42,01/25/2012,8:28,01/23/2012,8:28,01/23/2012,01/24/2012,GMT 15:00,01/24/2012,Vanna Volga,81.064,11,8.719,0.118,OPSK9DH7,1
One touch,,3736,AUDJPY,0,0,0,One touch,,,,82.093,,0,JPY,0,,0,0,0,15.21,0,15,16,01/25/2012,8:28,01/23/2012,8:28,01/23/2012,01/25/2012,GMT 15:00,01/25/2012,Vanna Volga,81.064,12.02,0,0,OPSK9DT3,1
One touch,,3737,AUDJPY,1,0,1,One touch,,,,81.599,,0,JPY,1,,0,1,1,45.24,0,45,46,01/25/2012,8:28,01/23/2012,8:28,01/23/2012,01/25/2012,GMT 15:00,01/25/2012,Vanna Volga,81.064,12.02,0,0,OPSK9DT5,1
One touch,,3738,AUDJPY,1,0,1,One touch,,,,81.318,,0,JPY,1,,0,1,1,72.09,0,72,72,01/25/2012,8:28,01/23/2012,8:28,01/23/2012,01/25/2012,GMT 15:00,01/25/2012,Vanna Volga,81.064,12.02,0,0,OPSK9DT7,1
One touch,,3739,AUDJPY,1,0,1,One touch,,,,81.237,,0,JPY,1,,0,1,1,80.77,0,81,81,01/25/2012,8:28,01/23/2012,8:28,01/23/2012,01/25/2012,GMT 15:00,01/25/2012,Vanna Volga,81.064,12.02,0,0,OPSK9DT9,1
One touch,,3741,AUDJPY,1,0,1,One touch,,,,81.005,,0,JPY,1,,0,1,1,93.29,0,93,93,01/25/2012,8:28,01/23/2012,8:28,01/23/2012,01/25/2012,GMT 15:00,01/25/2012,Vanna Volga,81.064,12.02,0,0,OPSK9DTC,1
One touch,,3742,AUDJPY,1,0,1,One touch,,,,80.926,,0,JPY,1,,0,1,1,84.45,0,84,85,01/25/2012,8:28,01/23/2012,8:28,01/23/2012,01/25/2012,GMT 15:00,01/25/2012,Vanna Volga,81.064,12.02,0,0,OPSK9DTF,1
One touch,,3743,AUDJPY,1,0,1,One touch,,,,80.844,,0,JPY,1,,0,1,1,75.49,0,75,76,01/25/2012,8:28,01/23/2012,8:28,01/23/2012,01/25/2012,GMT 15:00,01/25/2012,Vanna Volga,81.064,12.02,0,0,OPSK9DTH,1
One touch,,3744,AUDJPY,1,0,1,One touch,,,,80.56,,0,JPY,1,,0,1,1,47.43,0,47,48,01/25/2012,8:28,01/23/2012,8:28,01/23/2012,01/25/2012,GMT 15:00,01/25/2012,Vanna Volga,81.064,12.02,0,0,OPSK9DTL,1
One touch,,3781,AUDJPY,10,0,10,One touch,,,,82.461,,0,AUD,9,9.16,0,9,9,,0,743,719,01/25/2012,8:28,01/23/2012,8:28,01/23/2012,01/26/2012,GMT 15:00,01/26/2012,Vanna Volga,81.064,11.23,4.467,0.118,OPSK9DWP,1
One touch,,3782,AUDJPY,38,0,38,One touch,,,,81.79,,0,AUD,36,35.98,0,36,37,,0,"2,917","3,009",01/25/2012,8:28,01/23/2012,8:28,01/23/2012,01/26/2012,GMT 15:00,01/26/2012,Vanna Volga,81.064,11.23,4.467,0.118,OPSK9DWR,1
One touch,,3783,AUDJPY,69,0,69,One touch,,,,81.41,,0,AUD,66,65.95,0,66,67,,0,"5,346","5,407",01/25/2012,8:28,01/23/2012,8:28,01/23/2012,01/26/2012,GMT 15:00,01/26/2012,Vanna Volga,81.064,11.23,4.467,0.118,OPSK9DWT,1
One touch,,3784,AUDJPY,80,0,80,One touch,,,,81.3,,0,AUD,76,76.32,0,76,77,,0,"6,186","6,227",01/25/2012,8:28,01/23/2012,8:28,01/23/2012,01/26/2012,GMT 15:00,01/26/2012,Vanna Volga,81.064,11.23,4.467,0.118,OPSK9DWW,1
One touch,,3786,AUDJPY,97,0,97,One touch,,,,80.985,,0,AUD,92,92.35,0,92,93,,0,"7,486","7,507",01/25/2012,8:28,01/23/2012,8:28,01/23/2012,01/26/2012,GMT 15:00,01/26/2012,Vanna Volga,81.064,11.23,4.467,0.118,OPSK9DWY,1
One touch,,3787,AUDJPY,86,0,86,One touch,,,,80.878,,0,AUD,82,82.06,0,82,83,,0,"6,652","6,704",01/25/2012,8:28,01/23/2012,8:28,01/23/2012,01/26/2012,GMT 15:00,01/26/2012,Vanna Volga,81.064,11.23,4.467,0.118,OPSK9DX0,1
One touch,,3788,AUDJPY,75,0,75,One touch,,,,80.767,,0,AUD,72,71.65,0,72,73,,0,"5,808","5,889",01/25/2012,8:28,01/23/2012,8:28,01/23/2012,01/26/2012,GMT 15:00,01/26/2012,Vanna Volga,81.064,11.23,4.467,0.118,OPSK9DX2,1
One touch,,3789,AUDJPY,42,0,42,One touch,,,,80.379,,0,AUD,40,40.07,0,40,41,,0,"3,248","3,363",01/25/2012,8:28,01/23/2012,8:28,01/23/2012,01/26/2012,GMT 15:00,01/26/2012,Vanna Volga,81.064,11.23,4.467,0.118,OPSK9DX4,1
One touch,,3916,AUDJPY,0,0,0,One touch,,,,82.489,,0,JPY,0,,0,0,0,14.21,0,14,14,01/25/2012,8:28,01/23/2012,8:28,01/23/2012,01/27/2012,GMT 15:00,01/27/2012,Vanna Volga,81.064,11.69,4.623,0.118,OPSK9DTM,1
One touch,,3917,AUDJPY,1,0,1,One touch,,,,81.809,,0,JPY,1,,0,1,1,42.71,0,43,44,01/25/2012,8:28,01/23/2012,8:28,01/23/2012,01/27/2012,GMT 15:00,01/27/2012,Vanna Volga,81.064,11.69,4.623,0.118,OPSK9DTP,1
One touch,,3918,AUDJPY,1,0,1,One touch,,,,81.424,,0,JPY,1,,0,1,1,69.83,0,70,71,01/25/2012,8:28,01/23/2012,8:28,01/23/2012,01/27/2012,GMT 15:00,01/27/2012,Vanna Volga,81.064,11.69,4.623,0.118,OPSK9DTR,1
One touch,,3919,AUDJPY,1,0,1,One touch,,,,81.313,,0,JPY,1,,0,1,1,78.83,0,79,79,01/25/2012,8:28,01/23/2012,8:28,01/23/2012,01/27/2012,GMT 15:00,01/27/2012,Vanna Volga,81.064,11.69,4.623,0.118,OPSK9DTT,1
One touch,,3921,AUDJPY,1,0,1,One touch,,,,80.993,,0,JPY,1,,0,1,1,94.39,0,94,95,01/25/2012,8:28,01/23/2012,8:28,01/23/2012,01/27/2012,GMT 15:00,01/27/2012,Vanna Volga,81.064,11.69,4.623,0.118,OPSK9DTW,1
One touch,,3922,AUDJPY,1,0,1,One touch,,,,80.885,,0,JPY,1,,0,1,1,85.83,0,86,86,01/25/2012,8:28,01/23/2012,8:28,01/23/2012,01/27/2012,GMT 15:00,01/27/2012,Vanna Volga,81.064,11.69,4.623,0.118,OPSK9DTY,1
One touch,,3923,AUDJPY,1,0,1,One touch,,,,80.772,,0,JPY,1,,0,1,1,77.03,0,77,78,01/25/2012,8:28,01/23/2012,8:28,01/23/2012,01/27/2012,GMT 15:00,01/27/2012,Vanna Volga,81.064,11.69,4.623,0.118,OPSK9DV0,1
One touch,,3924,AUDJPY,1,0,1,One touch,,,,80.379,,0,JPY,1,,0,1,1,48.82,0,49,50,01/25/2012,8:28,01/23/2012,8:28,01/23/2012,01/27/2012,GMT 15:00,01/27/2012,Vanna Volga,81.064,11.69,4.623,0.118,OPSK9DV2,1
Digital,,3016,AUDJPY,1,0,1,Digital,AUD,P,84.96257,,,0,JPY,1,,0,1,1,96.73,0,97,97,01/25/2012,8:27,01/23/2012,8:27,01/23/2012,02/13/2012,GMT 15:00,02/13/2012,Vanna Volga,81.064,11.21,4.551,0.13,OPSK9CZV,0
Digital,,3017,AUDJPY,1,0,1,Digital,AUD,P,83.13469,,,0,JPY,1,,0,1,1,86.74,0,87,85,01/25/2012,8:27,01/23/2012,8:27,01/23/2012,02/13/2012,GMT 15:00,02/13/2012,Vanna Volga,81.064,11.21,4.551,0.13,OPSK9CZW,0
Digital,,3018,AUDJPY,1,0,1,Digital,AUD,P,82.1062,,,0,JPY,1,,0,1,1,72.63,0,73,72,01/25/2012,8:27,01/23/2012,8:27,01/23/2012,02/13/2012,GMT 15:00,02/13/2012,Vanna Volga,81.064,11.21,4.551,0.13,OPSK9CZX,0
Digital,,3019,AUDJPY,1,0,1,Digital,AUD,P,81.80905,,,0,JPY,1,,0,1,1,67.27,0,67,67,01/25/2012,8:27,01/23/2012,8:27,01/23/2012,02/13/2012,GMT 15:00,02/13/2012,Vanna Volga,81.064,11.21,4.551,0.13,OPSK9CZY,0
Digital,,3020,AUDJPY,1,0,1,Digital,AUD,P,81.2374,,,0,JPY,1,,0,1,1,55.91,0,56,57,01/25/2012,8:27,01/23/2012,8:27,01/23/2012,02/13/2012,GMT 15:00,02/13/2012,Vanna Volga,81.064,11.21,4.551,0.13,OPSK9CZZ,0
Digital,,3021,AUDJPY,1,0,1,Digital,AUD,P,80.95248,,,0,JPY,1,,0,1,1,50,0,50,52,01/25/2012,8:27,01/23/2012,8:27,01/23/2012,02/13/2012,GMT 15:00,02/13/2012,Vanna Volga,81.064,11.21,4.551,0.13,OPSK9D00,0
Digital,,3022,AUDJPY,1,0,1,Digital,AUD,P,80.66127,,,0,JPY,1,,0,1,1,44,0,44,47,01/25/2012,8:27,01/23/2012,8:27,01/23/2012,02/13/2012,GMT 15:00,02/13/2012,Vanna Volga,81.064,11.21,4.551,0.13,OPSK9D02,0
Digital,,3023,AUDJPY,0,0,0,Digital,AUD,P,80.35754,,,0,JPY,0,,0,0,1,37.98,0,38,41,01/25/2012,8:27,01/23/2012,8:27,01/23/2012,02/13/2012,GMT 15:00,02/13/2012,Vanna Volga,81.064,11.21,4.551,0.13,OPSK9D05,0
Digital,,3024,AUDJPY,0,0,0,Digital,AUD,P,79.26016,,,0,JPY,0,,0,0,0,20.38,0,20,23,01/25/2012,8:27,01/23/2012,8:27,01/23/2012,02/13/2012,GMT 15:00,02/13/2012,Vanna Volga,81.064,11.21,4.551,0.13,OPSK9D07,0
Digital,,3106,AUDJPY,1,0,1,Digital,AUD,P,85.82967,,,0,JPY,1,,0,1,1,98.16,0,98,97,01/25/2012,8:27,01/23/2012,8:27,01/23/2012,02/22/2012,GMT 15:00,02/22/2012,Vanna Volga,81.064,11.23,4.576,0.139,OPSK9D7R,0
Digital,,3107,AUDJPY,1,0,1,Digital,AUD,P,83.61058,,,0,JPY,1,,0,1,1,87.09,0,87,86,01/25/2012,8:27,01/23/2012,8:27,01/23/2012,02/22/2012,GMT 15:00,02/22/2012,Vanna Volga,81.064,11.23,4.576,0.139,OPSK9D7V,0
Digital,,3108,AUDJPY,1,0,1,Digital,AUD,P,82.36439,,,0,JPY,1,,0,1,1,72.33,0,72,73,01/25/2012,8:27,01/23/2012,8:27,01/23/2012,02/22/2012,GMT 15:00,02/22/2012,Vanna Volga,81.064,11.23,4.576,0.139,OPSK9D80,0
Digital,,3109,AUDJPY,1,0,1,Digital,AUD,P,82.00441,,,0,JPY,1,,0,1,1,66.96,0,67,69,01/25/2012,8:27,01/23/2012,8:27,01/23/2012,02/22/2012,GMT 15:00,02/22/2012,Vanna Volga,81.064,11.23,4.576,0.139,OPSK9D83,0
Digital,,3110,AUDJPY,1,0,1,Digital,AUD,P,81.31157,,,0,JPY,1,,0,1,1,55.82,0,56,59,01/25/2012,8:27,01/23/2012,8:27,01/23/2012,02/22/2012,GMT 15:00,02/22/2012,Vanna Volga,81.064,11.23,4.576,0.139,OPSK9D86,0
Digital,,3111,AUDJPY,1,0,1,Digital,AUD,P,80.96586,,,0,JPY,1,,0,1,1,50.12,0,50,54,01/25/2012,8:27,01/23/2012,8:27,01/23/2012,02/22/2012,GMT 15:00,02/22/2012,Vanna Volga,81.064,11.23,4.576,0.139,OPSK9D89,0
Digital,,3112,AUDJPY,1,0,1,Digital,AUD,P,80.61204,,,0,JPY,1,,0,1,1,44.38,0,44,48,01/25/2012,8:27,01/23/2012,8:27,01/23/2012,02/22/2012,GMT 15:00,02/22/2012,Vanna Volga,81.064,11.23,4.576,0.139,OPSK9D8F,0
Digital,,3113,AUDJPY,1,0,1,Digital,AUD,P,80.24225,,,0,JPY,0,,0,0,1,38.62,0,39,43,01/25/2012,8:27,01/23/2012,8:27,01/23/2012,02/22/2012,GMT 15:00,02/22/2012,Vanna Volga,81.064,11.23,4.576,0.139,OPSK9D8K,0
Digital,,3114,AUDJPY,0,0,0,Digital,AUD,P,78.89093,,,0,JPY,0,,0,0,0,21.46,0,21,24,01/25/2012,8:27,01/23/2012,8:27,01/23/2012,02/22/2012,GMT 15:00,02/22/2012,Vanna Volga,81.064,11.23,4.576,0.139,OPSK9D8P,0
Digital,,3155,AUDJPY,57,0,57,Digital,AUD,P,81.3926,,,0,AUD,54,53.96,0,54,58,,0,"4,375","4,713",01/25/2012,8:28,01/23/2012,8:28,01/23/2012,03/05/2012,GMT 15:00,03/05/2012,Vanna Volga,81.064,11.53,4.56,0.148,OPSK9DGP,0
Digital,,3156,AUDJPY,51,0,51,Digital,AUD,P,80.98233,,,0,AUD,48,48.28,0,48,53,,0,"3,914","4,302",01/25/2012,8:28,01/23/2012,8:28,01/23/2012,03/05/2012,GMT 15:00,03/05/2012,Vanna Volga,81.064,11.53,4.56,0.148,OPSK9DGT,0
Digital,,3157,AUDJPY,45,0,45,Digital,AUD,P,80.56181,,,0,AUD,43,42.6,0,43,48,,0,"3,453","3,874",01/25/2012,8:28,01/23/2012,8:28,01/23/2012,03/05/2012,GMT 15:00,03/05/2012,Vanna Volga,81.064,11.53,4.56,0.148,OPSK9DGZ,0
Digital,,3158,AUDJPY,39,0,39,Digital,AUD,P,80.12129,,,0,AUD,37,36.96,0,37,42,,0,"2,996","3,427",01/25/2012,8:28,01/23/2012,8:28,01/23/2012,03/05/2012,GMT 15:00,03/05/2012,Vanna Volga,81.064,11.53,4.56,0.148,OPSK9DH3,0
Digital,,3159,AUDJPY,22,0,22,Digital,AUD,P,78.49053,,,0,AUD,20,20.48,0,20,24,,0,"1,660","1,914",01/25/2012,8:28,01/23/2012,8:28,01/23/2012,03/05/2012,GMT 15:00,03/05/2012,Vanna Volga,81.064,11.53,4.56,0.148,OPSK9DH6,0
Digital,,3196,AUDJPY,1,0,1,Digital,AUD,P,86.75191,,,0,JPY,1,,0,1,1,98.62,0,99,97,01/25/2012,8:28,01/23/2012,8:28,01/23/2012,03/05/2012,GMT 15:00,03/05/2012,Vanna Volga,81.064,11.53,4.56,0.148,OPSK9DP0,0
Digital,,3197,AUDJPY,1,0,1,Digital,AUD,P,84.11703,,,0,JPY,1,,0,1,1,87.33,0,87,86,01/25/2012,8:28,01/23/2012,8:28,01/23/2012,03/05/2012,GMT 15:00,03/05/2012,Vanna Volga,81.064,11.53,4.56,0.148,OPSK9DP4,0
Digital,,3198,AUDJPY,1,0,1,Digital,AUD,P,82.64034,,,0,JPY,1,,0,1,1,72.32,0,72,74,01/25/2012,8:28,01/23/2012,8:28,01/23/2012,03/05/2012,GMT 15:00,03/05/2012,Vanna Volga,81.064,11.53,4.56,0.148,OPSK9DP8,0
Digital,,3199,AUDJPY,1,0,1,Digital,AUD,P,82.21386,,,0,JPY,1,,0,1,1,66.91,0,67,69,01/25/2012,8:28,01/23/2012,8:28,01/23/2012,03/05/2012,GMT 15:00,03/05/2012,Vanna Volga,81.064,11.53,4.56,0.148,OPSK9DPD,0
Digital,,3286,AUDJPY,1,0,1,Digital,AUD,P,87.77958,,,0,JPY,1,,0,1,1,99.46,0,99,98,01/25/2012,8:27,01/23/2012,8:27,01/23/2012,03/13/2012,GMT 15:00,03/13/2012,Vanna Volga,81.064,11.81,4.54,0.152,OPSK9D60,0
Digital,,3287,AUDJPY,1,0,1,Digital,AUD,P,84.67346,,,0,JPY,1,,0,1,1,88.87,0,89,88,01/25/2012,8:27,01/23/2012,8:27,01/23/2012,03/13/2012,GMT 15:00,03/13/2012,Vanna Volga,81.064,11.81,4.54,0.152,OPSK9D63,0
Digital,,3288,AUDJPY,1,0,1,Digital,AUD,P,82.93662,,,0,JPY,1,,0,1,1,73.36,0,73,75,01/25/2012,8:27,01/23/2012,8:27,01/23/2012,03/13/2012,GMT 15:00,03/13/2012,Vanna Volga,81.064,11.81,4.54,0.152,OPSK9D66,0
Digital,,3289,AUDJPY,1,0,1,Digital,AUD,P,82.43512,,,0,JPY,1,,0,1,1,67.66,0,68,71,01/25/2012,8:27,01/23/2012,8:27,01/23/2012,03/13/2012,GMT 15:00,03/13/2012,Vanna Volga,81.064,11.81,4.54,0.152,OPSK9D69,0
Digital,,3290,AUDJPY,1,0,1,Digital,AUD,P,81.46878,,,0,JPY,1,,0,1,1,55.87,0,56,61,01/25/2012,8:27,01/23/2012,8:27,01/23/2012,03/13/2012,GMT 15:00,03/13/2012,Vanna Volga,81.064,11.81,4.54,0.152,OPSK9D6D,0
Digital,,3291,AUDJPY,1,0,1,Digital,AUD,P,80.98538,,,0,JPY,1,,0,1,1,49.87,0,50,55,01/25/2012,8:27,01/23/2012,8:27,01/23/2012,03/13/2012,GMT 15:00,03/13/2012,Vanna Volga,81.064,11.81,4.54,0.152,OPSK9D6H,0
Digital,,3292,AUDJPY,1,0,1,Digital,AUD,P,80.48905,,,0,JPY,1,,0,1,1,43.88,0,44,50,01/25/2012,8:27,01/23/2012,8:27,01/23/2012,03/13/2012,GMT 15:00,03/13/2012,Vanna Volga,81.064,11.81,4.54,0.152,OPSK9D6L,0
Digital,,3293,AUDJPY,0,0,0,Digital,AUD,P,79.9677,,,0,JPY,0,,0,0,1,37.94,0,38,44,01/25/2012,8:27,01/23/2012,8:27,01/23/2012,03/13/2012,GMT 15:00,03/13/2012,Vanna Volga,81.064,11.81,4.54,0.152,OPSK9D6P,0
Digital,,3294,AUDJPY,0,0,0,Digital,AUD,P,78.00658,,,0,JPY,0,,0,0,0,20.71,0,21,24,01/25/2012,8:27,01/23/2012,8:27,01/23/2012,03/13/2012,GMT 15:00,03/13/2012,Vanna Volga,81.064,11.81,4.54,0.152,OPSK9D6R,0
Digital,,3376,AUDJPY,1,0,1,Digital,AUD,P,88.56538,,,0,JPY,1,,0,1,1,99.8,0,100,97,01/25/2012,8:28,01/23/2012,8:28,01/23/2012,03/23/2012,GMT 15:00,03/23/2012,Vanna Volga,81.064,12.17,4.526,0.157,OPSK9DJ7,0
Digital,,3377,AUDJPY,1,0,1,Digital,AUD,P,85.10951,,,0,JPY,1,,0,1,1,88.9,0,89,88,01/25/2012,8:28,01/23/2012,8:28,01/23/2012,03/23/2012,GMT 15:00,03/23/2012,Vanna Volga,81.064,12.17,4.526,0.157,OPSK9DJC,0
Digital,,3378,AUDJPY,1,0,1,Digital,AUD,P,83.18028,,,0,JPY,1,,0,1,1,73.25,0,73,76,01/25/2012,8:28,01/23/2012,8:28,01/23/2012,03/23/2012,GMT 15:00,03/23/2012,Vanna Volga,81.064,12.17,4.526,0.157,OPSK9DJG,0
Digital,,3379,AUDJPY,1,0,1,Digital,AUD,P,82.6233,,,0,JPY,1,,0,1,1,67.56,0,68,71,01/25/2012,8:28,01/23/2012,8:28,01/23/2012,03/23/2012,GMT 15:00,03/23/2012,Vanna Volga,81.064,12.17,4.526,0.157,OPSK9DJM,0
Digital,,3380,AUDJPY,1,0,1,Digital,AUD,P,81.54957,,,0,JPY,1,,0,1,1,55.84,0,56,61,01/25/2012,8:28,01/23/2012,8:28,01/23/2012,03/23/2012,GMT 15:00,03/23/2012,Vanna Volga,81.064,12.17,4.526,0.157,OPSK9DJS,0
Digital,,3381,AUDJPY,1,0,1,Digital,AUD,P,81.01189,,,0,JPY,1,,0,1,1,49.92,0,50,56,01/25/2012,8:28,01/23/2012,8:28,01/23/2012,03/23/2012,GMT 15:00,03/23/2012,Vanna Volga,81.064,12.17,4.526,0.157,OPSK9DJY,0
Digital,,3382,AUDJPY,1,0,1,Digital,AUD,P,80.45912,,,0,JPY,1,,0,1,1,44,0,44,51,01/25/2012,8:28,01/23/2012,8:28,01/23/2012,03/23/2012,GMT 15:00,03/23/2012,Vanna Volga,81.064,12.17,4.526,0.157,OPSK9DK2,0
Digital,,3383,AUDJPY,0,0,0,Digital,AUD,P,79.87726,,,0,JPY,0,,0,0,1,38.14,0,38,45,01/25/2012,8:28,01/23/2012,8:28,01/23/2012,03/23/2012,GMT 15:00,03/23/2012,Vanna Volga,81.064,12.17,4.526,0.157,OPSK9DK6,0
Digital,,3384,AUDJPY,0,0,0,Digital,AUD,P,77.66008,,,0,JPY,0,,0,0,0,21.07,0,21,24,01/25/2012,8:28,01/23/2012,8:28,01/23/2012,03/23/2012,GMT 15:00,03/23/2012,Vanna Volga,81.064,12.17,4.526,0.157,OPSK9DKC,0
Digital,,3466,AUDJPY,1,0,1,Digital,AUD,P,91.05414,,,0,JPY,1,,0,1,1,99.79,0,100,98,01/25/2012,8:27,01/23/2012,8:27,01/23/2012,04/23/2012,GMT 15:00,04/23/2012,Vanna Volga,81.064,12.74,4.586,0.193,OPSK9D9H,0
Digital,,3467,AUDJPY,1,0,1,Digital,AUD,P,86.47485,,,0,JPY,1,,0,1,1,91.32,0,91,89,01/25/2012,8:27,01/23/2012,8:27,01/23/2012,04/23/2012,GMT 15:00,04/23/2012,Vanna Volga,81.064,12.74,4.586,0.193,OPSK9D9M,0
Digital,,3468,AUDJPY,1,0,1,Digital,AUD,P,83.93154,,,0,JPY,1,,0,1,1,76.27,0,76,77,01/25/2012,8:27,01/23/2012,8:27,01/23/2012,04/23/2012,GMT 15:00,04/23/2012,Vanna Volga,81.064,12.74,4.586,0.193,OPSK9D9R,0
Digital,,3469,AUDJPY,1,0,1,Digital,AUD,P,83.19758,,,0,JPY,1,,0,1,1,70.34,0,70,73,01/25/2012,8:27,01/23/2012,8:27,01/23/2012,04/23/2012,GMT 15:00,04/23/2012,Vanna Volga,81.064,12.74,4.586,0.193,OPSK9D9V,0
Digital,,3470,AUDJPY,1,0,1,Digital,AUD,P,81.78048,,,0,JPY,1,,0,1,1,57.59,0,58,63,01/25/2012,8:27,01/23/2012,8:27,01/23/2012,04/23/2012,GMT 15:00,04/23/2012,Vanna Volga,81.064,12.74,4.586,0.193,OPSK9D9Y,0
Digital,,3471,AUDJPY,1,0,1,Digital,AUD,P,81.06839,,,0,JPY,1,,0,1,1,50.94,0,51,58,01/25/2012,8:27,01/23/2012,8:27,01/23/2012,04/23/2012,GMT 15:00,04/23/2012,Vanna Volga,81.064,12.74,4.586,0.193,OPSK9DB2,0
Digital,,3472,AUDJPY,1,0,1,Digital,AUD,P,80.33313,,,0,JPY,1,,0,1,1,44.2,0,44,52,01/25/2012,8:27,01/23/2012,8:27,01/23/2012,04/23/2012,GMT 15:00,04/23/2012,Vanna Volga,81.064,12.74,4.586,0.193,OPSK9DB6,0
Digital,,3473,AUDJPY,0,0,0,Digital,AUD,P,79.55366,,,0,JPY,0,,0,0,1,37.48,0,37,46,01/25/2012,8:27,01/23/2012,8:27,01/23/2012,04/23/2012,GMT 15:00,04/23/2012,Vanna Volga,81.064,12.74,4.586,0.193,OPSK9DBB,0
Digital,,3474,AUDJPY,0,0,0,Digital,AUD,P,76.43323,,,0,JPY,0,,0,0,0,18.67,0,19,24,01/25/2012,8:27,01/23/2012,8:27,01/23/2012,04/23/2012,GMT 15:00,04/23/2012,Vanna Volga,81.064,12.74,4.586,0.193,OPSK9DBF,0
Digital,,3556,AUDJPY,1,0,1,Digital,AUD,P,110.49141,,,0,JPY,1,,0,1,1,99.84,0,100,99,01/25/2012,8:28,01/23/2012,8:28,01/23/2012,01/22/2013,GMT 15:00,01/22/2013,Vanna Volga,81.064,15.75,4.29,0.345,OPSK9DNQ,0
Digital,,3557,AUDJPY,1,0,1,Digital,AUD,P,96.83609,,,0,JPY,1,,0,1,1,96.3,0,96,92,01/25/2012,8:28,01/23/2012,8:28,01/23/2012,01/22/2013,GMT 15:00,01/22/2013,Vanna Volga,81.064,15.75,4.29,0.345,OPSK9DNV,0
Digital,,3558,AUDJPY,1,0,1,Digital,AUD,P,89.50262,,,0,JPY,1,,0,1,1,84.1,0,84,83,01/25/2012,8:28,01/23/2012,8:28,01/23/2012,01/22/2013,GMT 15:00,01/22/2013,Vanna Volga,81.064,15.75,4.29,0.345,OPSK9DNY,0
Digital,,3559,AUDJPY,1,0,1,Digital,AUD,P,87.3868,,,0,JPY,1,,0,1,1,78.09,0,78,79,01/25/2012,8:28,01/23/2012,8:28,01/23/2012,01/22/2013,GMT 15:00,01/22/2013,Vanna Volga,81.064,15.75,4.29,0.345,OPSK9DP1,0
