Security,,External ID,Ccy Pair,P/L USD,Premium USD,Value USD,Style,P/C Ccy,P/C,Strike,Barrier1,Barrier2,Premium,Prem Ccy,P/L Ccy1,Option Price % Ccy1,Prem CCY1,Value Ccy1,Theo. Value Ccy1,Option Price % Ccy2,Prem CCY2,Value Ccy2,Theo. Value Ccy2,Creation Date,Creation Time,Trade Date,Trade Time,Prem Date,Expiry Date,Cut,Delivery Date,Model,Spot,Volatility,Depo Ccy1,Depo Ccy2,BB#,mini
Double OT,,13918,AUDJPY,1,0,1,Double OT,,,,81.809,80.358,0,JPY,1,,0,1,1,99.97,0,100,100,01/25/2012,10:30,01/23/2012,10:30,01/23/2012,02/13/2012,GMT 15:00,02/13/2012,Vanna Volga,81.064,11.21,4.551,0.13,OPSK9R5V,0
Double OT,,13101,AUDJPY,1,0,1,Double OT,,,,83.654,80.955,0,JPY,1,,0,1,1,96.28,0,96,97,01/25/2012,10:20,01/23/2012,10:20,01/23/2012,02/02/2012,GMT 15:00,02/02/2012,Vanna Volga,81.064,11.07,4.484,0.119,OPSK9Q5F,0
Double OT,,13007,AUDJPY,103,0,103,Double OT,,,,82.426,80.76,0,AUD,98,97.66,0,98,99,,0,"7,917","8,001",01/25/2012,10:19,01/23/2012,10:19,01/23/2012,02/02/2012,GMT 15:00,02/02/2012,Vanna Volga,81.064,11.07,4.484,0.119,OPSK9PLL,0
Double OT,,13117,AUDJPY,1,0,1,Double OT,,,,81.532,80.76,0,JPY,1,,0,1,1,100,0,100,100,01/25/2012,10:20,01/23/2012,10:20,01/23/2012,02/02/2012,GMT 15:00,02/02/2012,Vanna Volga,81.064,11.07,4.484,0.119,OPSK9Q7N,0
Double OT,,13020,AUDJPY,80,0,80,Double OT,,,,81.532,77.619,0,AUD,76,76.13,0,76,76,,0,"6,171","6,136",01/25/2012,10:19,01/23/2012,10:19,01/23/2012,02/02/2012,GMT 15:00,02/02/2012,Vanna Volga,81.064,11.07,4.484,0.119,OPSK9PPC,0
Double OT,,13018,AUDJPY,105,0,105,Double OT,,,,81.532,80.557,0,AUD,100,99.98,0,100,100,,0,"8,104","8,105",01/25/2012,10:19,01/23/2012,10:19,01/23/2012,02/02/2012,GMT 15:00,02/02/2012,Vanna Volga,81.064,11.07,4.484,0.119,OPSK9PNY,0
Double OT,,13001,AUDJPY,101,0,101,Double OT,,,,83.654,80.955,0,AUD,96,96.21,0,96,97,,0,"7,799","7,836",01/25/2012,10:19,01/23/2012,10:19,01/23/2012,02/02/2012,GMT 15:00,02/02/2012,Vanna Volga,81.064,11.07,4.484,0.119,OPSK9PK5,0
Double OT,,13718,AUDJPY,1,0,1,Double OT,,,,81.724,80.404,0,JPY,1,,0,1,1,99.98,0,100,100,01/25/2012,10:30,01/23/2012,10:30,01/23/2012,02/09/2012,GMT 15:00,02/09/2012,Vanna Volga,81.064,11.37,4.535,0.126,OPSK9QW5,0
Double OT,,13908,AUDJPY,1,0,1,Double OT,,,,83.135,80.358,0,JPY,1,,0,1,1,91.69,0,92,96,01/25/2012,10:30,01/23/2012,10:30,01/23/2012,02/13/2012,GMT 15:00,02/13/2012,Vanna Volga,81.064,11.21,4.551,0.13,OPSK9R3V,0
Double OT,,13319,AUDJPY,1,0,1,Double OT,,,,81.555,79.842,0,JPY,1,,0,1,1,98.15,0,98,99,01/25/2012,10:20,01/23/2012,10:20,01/23/2012,02/06/2012,GMT 15:00,02/06/2012,Vanna Volga,81.064,10.6,4.519,0.123,OPSK9Q92,0
Double OT,,13102,AUDJPY,1,0,1,Double OT,,,,83.654,80.76,0,JPY,1,,0,1,1,88.45,0,88,90,01/25/2012,10:20,01/23/2012,10:20,01/23/2012,02/02/2012,GMT 15:00,02/02/2012,Vanna Volga,81.064,11.07,4.484,0.119,OPSK9Q5K,0
Double OT,,13003,AUDJPY,83,0,83,Double OT,,,,83.654,80.557,0,AUD,79,79.14,0,79,81,,0,"6,415","6,557",01/25/2012,10:19,01/23/2012,10:19,01/23/2012,02/02/2012,GMT 15:00,02/02/2012,Vanna Volga,81.064,11.07,4.484,0.119,OPSK9PKQ,0
Double OT,,13110,AUDJPY,0,0,0,Double OT,,,,82.426,77.619,0,JPY,0,,0,0,0,36.45,0,36,36,01/25/2012,10:20,01/23/2012,10:20,01/23/2012,02/02/2012,GMT 15:00,02/02/2012,Vanna Volga,81.064,11.07,4.484,0.119,OPSK9Q6P,0
Double OT,,13016,AUDJPY,105,0,105,Double OT,,,,81.532,80.955,0,AUD,100,100,0,100,100,,0,"8,106","8,106",01/25/2012,10:19,01/23/2012,10:19,01/23/2012,02/02/2012,GMT 15:00,02/02/2012,Vanna Volga,81.064,11.07,4.484,0.119,OPSK9PNK,0
Double OT,,13605,AUDJPY,105,0,105,Double OT,,,,84.591,82.272,0,AUD,100,100,0,100,100,,0,"8,106","8,106",01/25/2012,10:29,01/23/2012,10:29,01/23/2012,02/09/2012,GMT 15:00,02/09/2012,Vanna Volga,81.064,11.37,4.535,0.126,OPSK9QK0,0
Double OT,,13120,AUDJPY,1,0,1,Double OT,,,,81.532,77.619,0,JPY,1,,0,1,1,75.81,0,76,75,01/25/2012,10:20,01/23/2012,10:20,01/23/2012,02/02/2012,GMT 15:00,02/02/2012,Vanna Volga,81.064,11.07,4.484,0.119,OPSK9Q7Y,0
Double OT,,13615,AUDJPY,105,0,105,Double OT,,,,82.272,81.994,0,AUD,100,100,0,100,100,,0,"8,106","8,106",01/25/2012,10:29,01/23/2012,10:29,01/23/2012,02/09/2012,GMT 15:00,02/09/2012,Vanna Volga,81.064,11.37,4.535,0.126,OPSK9QKS,0
Double OT,,13801,AUDJPY,102,0,102,Double OT,,,,84.963,80.952,0,AUD,97,97.13,0,97,98,,0,"7,874","7,919",01/25/2012,10:29,01/23/2012,10:29,01/23/2012,02/13/2012,GMT 15:00,02/13/2012,Vanna Volga,81.064,11.21,4.551,0.13,OPSK9QMD,0
Double OT,,13806,AUDJPY,105,0,105,Double OT,,,,83.135,80.952,0,AUD,99,99.49,0,99,100,,0,"8,065","8,095",01/25/2012,10:30,01/23/2012,10:30,01/23/2012,02/13/2012,GMT 15:00,02/13/2012,Vanna Volga,81.064,11.21,4.551,0.13,OPSK9QMY,0
Double OT,,13811,AUDJPY,105,0,105,Double OT,,,,82.106,80.952,0,AUD,100,99.99,0,100,100,,0,"8,106","8,106",01/25/2012,10:30,01/23/2012,10:30,01/23/2012,02/13/2012,GMT 15:00,02/13/2012,Vanna Volga,81.064,11.21,4.551,0.13,OPSK9QNJ,0
Double OT,,13816,AUDJPY,105,0,105,Double OT,,,,81.809,80.952,0,AUD,100,100,0,100,100,,0,"8,106","8,106",01/25/2012,10:30,01/23/2012,10:30,01/23/2012,02/13/2012,GMT 15:00,02/13/2012,Vanna Volga,81.064,11.21,4.551,0.13,OPSK9QP3,0
Double OT,,13620,AUDJPY,105,0,105,Double OT,,,,82.272,81.724,0,AUD,100,100,0,100,100,,0,"8,106","8,106",01/25/2012,10:29,01/23/2012,10:29,01/23/2012,02/09/2012,GMT 15:00,02/09/2012,Vanna Volga,81.064,11.37,4.535,0.126,OPSK9QL4,0
Double OT,,13802,AUDJPY,93,0,93,Double OT,,,,84.963,80.661,0,AUD,89,88.7,0,89,91,,0,"7,190","7,339",01/25/2012,10:29,01/23/2012,10:29,01/23/2012,02/13/2012,GMT 15:00,02/13/2012,Vanna Volga,81.064,11.21,4.551,0.13,OPSK9QMH,0
Double OT,,13807,AUDJPY,102,0,102,Double OT,,,,83.135,80.661,0,AUD,97,96.67,0,97,99,,0,"7,837","8,004",01/25/2012,10:30,01/23/2012,10:30,01/23/2012,02/13/2012,GMT 15:00,02/13/2012,Vanna Volga,81.064,11.21,4.551,0.13,OPSK9QN1,0
Double OT,,13812,AUDJPY,105,0,105,Double OT,,,,82.106,80.661,0,AUD,100,99.95,0,100,100,,0,"8,103","8,105",01/25/2012,10:30,01/23/2012,10:30,01/23/2012,02/13/2012,GMT 15:00,02/13/2012,Vanna Volga,81.064,11.21,4.551,0.13,OPSK9QNP,0
Double OT,,13817,AUDJPY,105,0,105,Double OT,,,,81.809,80.661,0,AUD,100,99.98,0,100,100,,0,"8,105","8,105",01/25/2012,10:30,01/23/2012,10:30,01/23/2012,02/13/2012,GMT 15:00,02/13/2012,Vanna Volga,81.064,11.21,4.551,0.13,OPSK9QP7,0
Double OT,,13715,AUDJPY,1,0,1,Double OT,,,,82.272,81.994,0,JPY,1,,0,1,1,100,0,100,100,01/25/2012,10:30,01/23/2012,10:30,01/23/2012,02/09/2012,GMT 15:00,02/09/2012,Vanna Volga,81.064,11.37,4.535,0.126,OPSK9QVR,0
Double OT,,13803,AUDJPY,83,0,83,Double OT,,,,84.963,80.358,0,AUD,79,79.08,0,79,82,,0,"6,411","6,640",01/25/2012,10:29,01/23/2012,10:29,01/23/2012,02/13/2012,GMT 15:00,02/13/2012,Vanna Volga,81.064,11.21,4.551,0.13,OPSK9QMM,0
Double OT,,13808,AUDJPY,96,0,96,Double OT,,,,83.135,80.358,0,AUD,92,91.54,0,92,96,,0,"7,421","7,771",01/25/2012,10:30,01/23/2012,10:30,01/23/2012,02/13/2012,GMT 15:00,02/13/2012,Vanna Volga,81.064,11.21,4.551,0.13,OPSK9QN6,0
Double OT,,13813,AUDJPY,105,0,105,Double OT,,,,82.106,80.358,0,AUD,100,99.52,0,100,100,,0,"8,067","8,099",01/25/2012,10:30,01/23/2012,10:30,01/23/2012,02/13/2012,GMT 15:00,02/13/2012,Vanna Volga,81.064,11.21,4.551,0.13,OPSK9QNS,0
Double OT,,13818,AUDJPY,105,0,105,Double OT,,,,81.809,80.358,0,AUD,100,99.94,0,100,100,,0,"8,101","8,104",01/25/2012,10:30,01/23/2012,10:30,01/23/2012,02/13/2012,GMT 15:00,02/13/2012,Vanna Volga,81.064,11.21,4.551,0.13,OPSK9QPB,0
Double OT,,13720,AUDJPY,1,0,1,Double OT,,,,82.272,81.724,0,JPY,1,,0,1,1,100,0,100,100,01/25/2012,10:30,01/23/2012,10:30,01/23/2012,02/09/2012,GMT 15:00,02/09/2012,Vanna Volga,81.064,11.37,4.535,0.126,OPSK9QWH,0
Double OT,,13804,AUDJPY,49,0,49,Double OT,,,,84.963,79.26,0,AUD,47,46.59,0,47,50,,0,"3,777","4,046",01/25/2012,10:29,01/23/2012,10:29,01/23/2012,02/13/2012,GMT 15:00,02/13/2012,Vanna Volga,81.064,11.21,4.551,0.13,OPSK9QMQ,0
Double OT,,13809,AUDJPY,70,0,70,Double OT,,,,83.135,79.26,0,AUD,66,66.32,0,66,74,,0,"5,376","5,969",01/25/2012,10:30,01/23/2012,10:30,01/23/2012,02/13/2012,GMT 15:00,02/13/2012,Vanna Volga,81.064,11.21,4.551,0.13,OPSK9QN9,0
Double OT,,13814,AUDJPY,92,0,92,Double OT,,,,82.106,79.26,0,AUD,87,87.25,0,87,93,,0,"7,073","7,562",01/25/2012,10:30,01/23/2012,10:30,01/23/2012,02/13/2012,GMT 15:00,02/13/2012,Vanna Volga,81.064,11.21,4.551,0.13,OPSK9QNW,0
Double OT,,13819,AUDJPY,98,0,98,Double OT,,,,81.809,79.26,0,AUD,93,92.93,0,93,97,,0,"7,533","7,867",01/25/2012,10:30,01/23/2012,10:30,01/23/2012,02/13/2012,GMT 15:00,02/13/2012,Vanna Volga,81.064,11.21,4.551,0.13,OPSK9QPH,0
Double OT,,13805,AUDJPY,51,0,51,Double OT,,,,84.963,79.345,0,AUD,49,48.71,0,49,52,,0,"3,949","4,229",01/25/2012,10:29,01/23/2012,10:29,01/23/2012,02/13/2012,GMT 15:00,02/13/2012,Vanna Volga,81.064,11.21,4.551,0.13,OPSK9QMV,0
Double OT,,13810,AUDJPY,72,0,72,Double OT,,,,83.135,79.345,0,AUD,68,68.16,0,68,76,,0,"5,525","6,130",01/25/2012,10:30,01/23/2012,10:30,01/23/2012,02/13/2012,GMT 15:00,02/13/2012,Vanna Volga,81.064,11.21,4.551,0.13,OPSK9QNF,0
Double OT,,13815,AUDJPY,93,0,93,Double OT,,,,82.106,79.345,0,AUD,89,88.5,0,89,94,,0,"7,174","7,645",01/25/2012,10:30,01/23/2012,10:30,01/23/2012,02/13/2012,GMT 15:00,02/13/2012,Vanna Volga,81.064,11.21,4.551,0.13,OPSK9QNZ,0
Double OT,,13820,AUDJPY,99,0,99,Double OT,,,,81.809,79.345,0,AUD,94,93.86,0,94,98,,0,"7,609","7,915",01/25/2012,10:30,01/23/2012,10:30,01/23/2012,02/13/2012,GMT 15:00,02/13/2012,Vanna Volga,81.064,11.21,4.551,0.13,OPSK9QPM,0
Double OT,,13901,AUDJPY,1,0,1,Double OT,,,,84.963,80.952,0,JPY,1,,0,1,1,97.21,0,97,98,01/25/2012,10:30,01/23/2012,10:30,01/23/2012,02/13/2012,GMT 15:00,02/13/2012,Vanna Volga,81.064,11.21,4.551,0.13,OPSK9R26,0
Double OT,,13906,AUDJPY,1,0,1,Double OT,,,,83.135,80.952,0,JPY,1,,0,1,1,99.51,0,100,100,01/25/2012,10:30,01/23/2012,10:30,01/23/2012,02/13/2012,GMT 15:00,02/13/2012,Vanna Volga,81.064,11.21,4.551,0.13,OPSK9R3C,0
Double OT,,13911,AUDJPY,1,0,1,Double OT,,,,82.106,80.952,0,JPY,1,,0,1,1,100,0,100,100,01/25/2012,10:30,01/23/2012,10:30,01/23/2012,02/13/2012,GMT 15:00,02/13/2012,Vanna Volga,81.064,11.21,4.551,0.13,OPSK9R4H,0
Double OT,,13916,AUDJPY,1,0,1,Double OT,,,,81.809,80.952,0,JPY,1,,0,1,1,100,0,100,100,01/25/2012,10:30,01/23/2012,10:30,01/23/2012,02/13/2012,GMT 15:00,02/13/2012,Vanna Volga,81.064,11.21,4.551,0.13,OPSK9R5C,0
Double OT,,13912,AUDJPY,1,0,1,Double OT,,,,82.106,80.661,0,JPY,1,,0,1,1,99.98,0,100,100,01/25/2012,10:30,01/23/2012,10:30,01/23/2012,02/13/2012,GMT 15:00,02/13/2012,Vanna Volga,81.064,11.21,4.551,0.13,OPSK9R4P,0
Double OT,,13913,AUDJPY,1,0,1,Double OT,,,,82.106,80.358,0,JPY,1,,0,1,1,99.56,0,100,100,01/25/2012,10:30,01/23/2012,10:30,01/23/2012,02/13/2012,GMT 15:00,02/13/2012,Vanna Volga,81.064,11.21,4.551,0.13,OPSK9R4W,0
Double OT,,13416,AUDJPY,105,0,105,Double OT,,,,81.62,80.964,0,AUD,100,100,0,100,100,,0,"8,106","8,106",01/25/2012,10:29,01/23/2012,10:29,01/23/2012,02/06/2012,GMT 15:00,02/06/2012,Vanna Volga,81.064,10.6,4.519,0.123,OPSK9QHC,0
Double OT,,13914,AUDJPY,1,0,1,Double OT,,,,82.106,79.26,0,JPY,1,,0,1,1,87.29,0,87,93,01/25/2012,10:30,01/23/2012,10:30,01/23/2012,02/13/2012,GMT 15:00,02/13/2012,Vanna Volga,81.064,11.21,4.551,0.13,OPSK9R51,0
Double OT,,13417,AUDJPY,105,0,105,Double OT,,,,81.62,80.742,0,AUD,100,99.99,0,100,100,,0,"8,105","8,106",01/25/2012,10:29,01/23/2012,10:29,01/23/2012,02/06/2012,GMT 15:00,02/06/2012,Vanna Volga,81.064,10.6,4.519,0.123,OPSK9QHD,0
Double OT,,13915,AUDJPY,1,0,1,Double OT,,,,82.106,79.345,0,JPY,1,,0,1,1,88.55,0,89,94,01/25/2012,10:30,01/23/2012,10:30,01/23/2012,02/13/2012,GMT 15:00,02/13/2012,Vanna Volga,81.064,11.21,4.551,0.13,OPSK9R55,0
Double OT,,13206,AUDJPY,105,0,105,Double OT,,,,82.456,80.973,0,AUD,100,99.88,0,100,100,,0,"8,097","8,103",01/25/2012,10:19,01/23/2012,10:19,01/23/2012,02/06/2012,GMT 15:00,02/06/2012,Vanna Volga,81.064,10.6,4.519,0.123,OPSK9PR6,0
Double OT,,13211,AUDJPY,105,0,105,Double OT,,,,81.757,80.973,0,AUD,100,100,0,100,100,,0,"8,106","8,106",01/25/2012,10:19,01/23/2012,10:19,01/23/2012,02/06/2012,GMT 15:00,02/06/2012,Vanna Volga,81.064,10.6,4.519,0.123,OPSK9PS6,0
Double OT,,13418,AUDJPY,105,0,105,Double OT,,,,81.62,80.51,0,AUD,100,99.97,0,100,100,,0,"8,104","8,105",01/25/2012,10:29,01/23/2012,10:29,01/23/2012,02/06/2012,GMT 15:00,02/06/2012,Vanna Volga,81.064,10.6,4.519,0.123,OPSK9QHF,0
Double OT,,13606,AUDJPY,105,0,105,Double OT,,,,82.929,80.945,0,AUD,99,99.47,0,99,100,,0,"8,064","8,094",01/25/2012,10:29,01/23/2012,10:29,01/23/2012,02/09/2012,GMT 15:00,02/09/2012,Vanna Volga,81.064,11.37,4.535,0.126,OPSK9QK3,0
Double OT,,13207,AUDJPY,104,0,104,Double OT,,,,82.456,80.776,0,AUD,99,99.05,0,99,100,,0,"8,029","8,070",01/25/2012,10:19,01/23/2012,10:19,01/23/2012,02/06/2012,GMT 15:00,02/06/2012,Vanna Volga,81.064,10.6,4.519,0.123,OPSK9PRF,0
Double OT,,13212,AUDJPY,105,0,105,Double OT,,,,81.757,80.776,0,AUD,100,99.99,0,100,100,,0,"8,105","8,105",01/25/2012,10:19,01/23/2012,10:19,01/23/2012,02/06/2012,GMT 15:00,02/06/2012,Vanna Volga,81.064,10.6,4.519,0.123,OPSK9PSF,0
Double OT,,13419,AUDJPY,101,0,101,Double OT,,,,81.62,79.684,0,AUD,96,95.87,0,96,97,,0,"7,772","7,899",01/25/2012,10:29,01/23/2012,10:29,01/23/2012,02/06/2012,GMT 15:00,02/06/2012,Vanna Volga,81.064,10.6,4.519,0.123,OPSK9QHG,0
Double OT,,13607,AUDJPY,102,0,102,Double OT,,,,82.929,80.68,0,AUD,97,96.85,0,97,99,,0,"7,851","8,002",01/25/2012,10:29,01/23/2012,10:29,01/23/2012,02/09/2012,GMT 15:00,02/09/2012,Vanna Volga,81.064,11.37,4.535,0.126,OPSK9QK5,0
Double OT,,13208,AUDJPY,102,0,102,Double OT,,,,82.456,80.571,0,AUD,97,96.96,0,97,98,,0,"7,860","7,964",01/25/2012,10:19,01/23/2012,10:19,01/23/2012,02/06/2012,GMT 15:00,02/06/2012,Vanna Volga,81.064,10.6,4.519,0.123,OPSK9PRM,0
Double OT,,13213,AUDJPY,105,0,105,Double OT,,,,81.757,80.571,0,AUD,100,99.94,0,100,100,,0,"8,102","8,104",01/25/2012,10:19,01/23/2012,10:19,01/23/2012,02/06/2012,GMT 15:00,02/06/2012,Vanna Volga,81.064,10.6,4.519,0.123,OPSK9PSM,0
Double OT,,13516,AUDJPY,1,0,1,Double OT,,,,81.62,80.964,0,JPY,1,,0,1,1,100,0,100,100,01/25/2012,10:30,01/23/2012,10:30,01/23/2012,02/06/2012,GMT 15:00,02/06/2012,Vanna Volga,81.064,10.6,4.519,0.123,OPSK9QNK,0
Double OT,,13608,AUDJPY,97,0,97,Double OT,,,,82.929,80.404,0,AUD,92,92.02,0,92,96,,0,"7,460","7,770",01/25/2012,10:29,01/23/2012,10:29,01/23/2012,02/09/2012,GMT 15:00,02/09/2012,Vanna Volga,81.064,11.37,4.535,0.126,OPSK9QK7,0
Double OT,,13209,AUDJPY,85,0,85,Double OT,,,,82.456,79.842,0,AUD,80,80.42,0,80,84,,0,"6,519","6,785",01/25/2012,10:19,01/23/2012,10:19,01/23/2012,02/06/2012,GMT 15:00,02/06/2012,Vanna Volga,81.064,10.6,4.519,0.123,OPSK9PRT,0
Double OT,,13214,AUDJPY,101,0,101,Double OT,,,,81.757,79.842,0,AUD,96,95.57,0,96,97,,0,"7,747","7,890",01/25/2012,10:19,01/23/2012,10:19,01/23/2012,02/06/2012,GMT 15:00,02/06/2012,Vanna Volga,81.064,10.6,4.519,0.123,OPSK9PSV,0
