Security,,External ID,Ccy Pair,P/L USD,Premium USD,Value USD,Style,P/C Ccy,P/C,Strike,Barrier1,Barrier2,Premium,Prem Ccy,P/L Ccy1,Option Price % Ccy1,Prem CCY1,Value Ccy1,Theo. Value Ccy1,Option Price % Ccy2,Prem CCY2,Value Ccy2,Theo. Value Ccy2,Creation Date,Creation Time,Trade Date,Trade Time,Prem Date,Expiry Date,Cut,Delivery Date,Model,Spot,Volatility,Depo Ccy1,Depo Ccy2,BB#,mini
Double OT,,14741,EURUSD,95,0,95,Double OT,,,,1.412,1.2959,0,USD,73,,0,73,74,95.03,0,95,96,01/25/2012,10:31,01/23/2012,10:31,01/23/2012,03/23/2012,GMT 15:00,03/23/2012,Vanna Volga,1.3013,12.01,0.253,0.394,OPSK9S2D,0
Double OT,,14746,EURUSD,99,0,99,Double OT,,,,1.3581,1.2959,0,USD,76,,0,76,77,99.45,0,99,100,01/25/2012,10:31,01/23/2012,10:31,01/23/2012,03/23/2012,GMT 15:00,03/23/2012,Vanna Volga,1.3013,12.01,0.253,0.394,OPSK9S2W,0
Double OT,,14751,EURUSD,100,0,100,Double OT,,,,1.3284,1.2959,0,USD,77,,0,77,77,100,0,100,100,01/25/2012,10:31,01/23/2012,10:31,01/23/2012,03/23/2012,GMT 15:00,03/23/2012,Vanna Volga,1.3013,12.01,0.253,0.394,OPSK9S3C,0
Double OT,,14756,EURUSD,100,0,100,Double OT,,,,1.3199,1.2959,0,USD,77,,0,77,77,100,0,100,100,01/25/2012,10:31,01/23/2012,10:31,01/23/2012,03/23/2012,GMT 15:00,03/23/2012,Vanna Volga,1.3013,12.01,0.253,0.394,OPSK9S3X,0
Double OT,,14941,EURUSD,96,0,96,Double OT,,,,1.4401,1.2955,0,USD,73,,0,73,74,95.52,0,96,97,01/25/2012,10:31,01/23/2012,10:31,01/23/2012,04/23/2012,GMT 15:00,04/23/2012,Vanna Volga,1.3013,12.02,0.382,0.55,OPSK9S4R,0
Double OT,,14946,EURUSD,99,0,99,Double OT,,,,1.3726,1.2955,0,USD,76,,0,76,77,99.46,0,99,100,01/25/2012,10:31,01/23/2012,10:31,01/23/2012,04/23/2012,GMT 15:00,04/23/2012,Vanna Volga,1.3013,12.02,0.382,0.55,OPSK9S57,0
Double OT,,14951,EURUSD,100,0,100,Double OT,,,,1.3357,1.2955,0,USD,77,,0,77,77,100,0,100,100,01/25/2012,10:31,01/23/2012,10:31,01/23/2012,04/23/2012,GMT 15:00,04/23/2012,Vanna Volga,1.3013,12.02,0.382,0.55,OPSK9S5R,0
Double OT,,14956,EURUSD,100,0,100,Double OT,,,,1.3252,1.2955,0,USD,77,,0,77,77,100,0,100,100,01/25/2012,10:31,01/23/2012,10:31,01/23/2012,04/23/2012,GMT 15:00,04/23/2012,Vanna Volga,1.3013,12.02,0.382,0.55,OPSK9S68,0
Double OT,,14142,EURUSD,86,0,86,Double OT,,,,1.3752,1.2916,0,USD,66,,0,66,68,86.13,0,86,88,01/25/2012,10:30,01/23/2012,10:30,01/23/2012,02/22/2012,GMT 15:00,02/22/2012,Vanna Volga,1.3013,11.43,0.165,0.264,OPSK9RG9,0
Double OT,,14147,EURUSD,97,0,97,Double OT,,,,1.3392,1.2916,0,USD,75,,0,75,76,97.47,0,97,99,01/25/2012,10:30,01/23/2012,10:30,01/23/2012,02/22/2012,GMT 15:00,02/22/2012,Vanna Volga,1.3013,11.43,0.165,0.264,OPSK9RH7,0
Double OT,,14152,EURUSD,100,0,100,Double OT,,,,1.3192,1.2916,0,USD,77,,0,77,77,99.99,0,100,100,01/25/2012,10:30,01/23/2012,10:30,01/23/2012,02/22/2012,GMT 15:00,02/22/2012,Vanna Volga,1.3013,11.43,0.165,0.264,OPSK9RJ6,0
Double OT,,14157,EURUSD,100,0,100,Double OT,,,,1.3134,1.2916,0,USD,77,,0,77,77,100,0,100,100,01/25/2012,10:30,01/23/2012,10:30,01/23/2012,02/22/2012,GMT 15:00,02/22/2012,Vanna Volga,1.3013,11.43,0.165,0.264,OPSK9RK7,0
Double OT,,14342,EURUSD,87,0,87,Double OT,,,,1.3873,1.2903,0,USD,67,,0,67,69,87.22,0,87,89,01/25/2012,10:30,01/23/2012,10:30,01/23/2012,03/05/2012,GMT 15:00,03/05/2012,Vanna Volga,1.3013,11.59,0.193,0.309,OPSK9RKZ,0
Double OT,,14347,EURUSD,98,0,98,Double OT,,,,1.3454,1.2903,0,USD,75,,0,75,76,97.84,0,98,99,01/25/2012,10:30,01/23/2012,10:30,01/23/2012,03/05/2012,GMT 15:00,03/05/2012,Vanna Volga,1.3013,11.59,0.193,0.309,OPSK9RLW,0
Double OT,,14352,EURUSD,100,0,100,Double OT,,,,1.3222,1.2903,0,USD,77,,0,77,77,99.99,0,100,100,01/25/2012,10:30,01/23/2012,10:30,01/23/2012,03/05/2012,GMT 15:00,03/05/2012,Vanna Volga,1.3013,11.59,0.193,0.309,OPSK9RMX,0
Double OT,,14357,EURUSD,100,0,100,Double OT,,,,1.3155,1.2903,0,USD,77,,0,77,77,100,0,100,100,01/25/2012,10:31,01/23/2012,10:31,01/23/2012,03/05/2012,GMT 15:00,03/05/2012,Vanna Volga,1.3013,11.59,0.193,0.309,OPSK9RNW,0
Double OT,,14542,EURUSD,86,0,86,Double OT,,,,1.401,1.2889,0,USD,66,,0,66,68,86.08,0,86,88,01/25/2012,10:31,01/23/2012,10:31,01/23/2012,03/13/2012,GMT 15:00,03/13/2012,Vanna Volga,1.3013,11.77,0.218,0.347,OPSK9RSV,0
Double OT,,14547,EURUSD,97,0,97,Double OT,,,,1.3525,1.2889,0,USD,75,,0,75,76,97.17,0,97,99,01/25/2012,10:31,01/23/2012,10:31,01/23/2012,03/13/2012,GMT 15:00,03/13/2012,Vanna Volga,1.3013,11.77,0.218,0.347,OPSK9RTS,0
Double OT,,14552,EURUSD,100,0,100,Double OT,,,,1.3256,1.2889,0,USD,77,,0,77,77,99.99,0,100,100,01/25/2012,10:31,01/23/2012,10:31,01/23/2012,03/13/2012,GMT 15:00,03/13/2012,Vanna Volga,1.3013,11.77,0.218,0.347,OPSK9RVL,0
Double OT,,14557,EURUSD,100,0,100,Double OT,,,,1.318,1.2889,0,USD,77,,0,77,77,100,0,100,100,01/25/2012,10:31,01/23/2012,10:31,01/23/2012,03/13/2012,GMT 15:00,03/13/2012,Vanna Volga,1.3013,11.77,0.218,0.347,OPSK9RWD,0
Double OT,,14742,EURUSD,87,0,87,Double OT,,,,1.412,1.2879,0,USD,66,,0,66,68,86.53,0,87,89,01/25/2012,10:31,01/23/2012,10:31,01/23/2012,03/23/2012,GMT 15:00,03/23/2012,Vanna Volga,1.3013,12.01,0.253,0.394,OPSK9S2H,0
Double OT,,14747,EURUSD,97,0,97,Double OT,,,,1.3581,1.2879,0,USD,75,,0,75,76,97.31,0,97,99,01/25/2012,10:31,01/23/2012,10:31,01/23/2012,03/23/2012,GMT 15:00,03/23/2012,Vanna Volga,1.3013,12.01,0.253,0.394,OPSK9S2Z,0
Double OT,,14752,EURUSD,100,0,100,Double OT,,,,1.3284,1.2879,0,USD,77,,0,77,77,99.99,0,100,100,01/25/2012,10:31,01/23/2012,10:31,01/23/2012,03/23/2012,GMT 15:00,03/23/2012,Vanna Volga,1.3013,12.01,0.253,0.394,OPSK9S3G,0
Double OT,,14757,EURUSD,100,0,100,Double OT,,,,1.3199,1.2879,0,USD,77,,0,77,77,100,0,100,100,01/25/2012,10:31,01/23/2012,10:31,01/23/2012,03/23/2012,GMT 15:00,03/23/2012,Vanna Volga,1.3013,12.01,0.253,0.394,OPSK9S3Z,0
Double OT,,14942,EURUSD,87,0,87,Double OT,,,,1.4401,1.2856,0,USD,67,,0,67,69,86.82,0,87,90,01/25/2012,10:31,01/23/2012,10:31,01/23/2012,04/23/2012,GMT 15:00,04/23/2012,Vanna Volga,1.3013,12.02,0.382,0.55,OPSK9S4V,0
Double OT,,14947,EURUSD,97,0,97,Double OT,,,,1.3726,1.2856,0,USD,75,,0,75,76,97.19,0,97,99,01/25/2012,10:31,01/23/2012,10:31,01/23/2012,04/23/2012,GMT 15:00,04/23/2012,Vanna Volga,1.3013,12.02,0.382,0.55,OPSK9S5B,0
Double OT,,14952,EURUSD,100,0,100,Double OT,,,,1.3357,1.2856,0,USD,77,,0,77,77,99.98,0,100,100,01/25/2012,10:31,01/23/2012,10:31,01/23/2012,04/23/2012,GMT 15:00,04/23/2012,Vanna Volga,1.3013,12.02,0.382,0.55,OPSK9S5V,0
Double OT,,14957,EURUSD,100,0,100,Double OT,,,,1.3252,1.2856,0,USD,77,,0,77,77,99.99,0,100,100,01/25/2012,10:31,01/23/2012,10:31,01/23/2012,04/23/2012,GMT 15:00,04/23/2012,Vanna Volga,1.3013,12.02,0.382,0.55,OPSK9S6C,0
Double OT,,14143,EURUSD,77,0,77,Double OT,,,,1.3752,1.286,0,USD,59,,0,59,61,76.89,0,77,79,01/25/2012,10:30,01/23/2012,10:30,01/23/2012,02/22/2012,GMT 15:00,02/22/2012,Vanna Volga,1.3013,11.43,0.165,0.264,OPSK9RGH,0
Double OT,,14148,EURUSD,94,0,94,Double OT,,,,1.3392,1.286,0,USD,72,,0,72,74,93.69,0,94,96,01/25/2012,10:30,01/23/2012,10:30,01/23/2012,02/22/2012,GMT 15:00,02/22/2012,Vanna Volga,1.3013,11.43,0.165,0.264,OPSK9RHG,0
Double OT,,14153,EURUSD,100,0,100,Double OT,,,,1.3192,1.286,0,USD,77,,0,77,77,99.83,0,100,100,01/25/2012,10:30,01/23/2012,10:30,01/23/2012,02/22/2012,GMT 15:00,02/22/2012,Vanna Volga,1.3013,11.43,0.165,0.264,OPSK9RJF,0
Double OT,,14158,EURUSD,100,0,100,Double OT,,,,1.3134,1.286,0,USD,77,,0,77,77,99.99,0,100,100,01/25/2012,10:30,01/23/2012,10:30,01/23/2012,02/22/2012,GMT 15:00,02/22/2012,Vanna Volga,1.3013,11.43,0.165,0.264,OPSK9RKD,0
Double OT,,14343,EURUSD,78,0,78,Double OT,,,,1.3873,1.2838,0,USD,60,,0,60,63,78.39,0,78,82,01/25/2012,10:30,01/23/2012,10:30,01/23/2012,03/05/2012,GMT 15:00,03/05/2012,Vanna Volga,1.3013,11.59,0.193,0.309,OPSK9RL4,0
Double OT,,14348,EURUSD,94,0,94,Double OT,,,,1.3454,1.2838,0,USD,73,,0,73,74,94.44,0,94,97,01/25/2012,10:30,01/23/2012,10:30,01/23/2012,03/05/2012,GMT 15:00,03/05/2012,Vanna Volga,1.3013,11.59,0.193,0.309,OPSK9RM2,0
Double OT,,14353,EURUSD,100,0,100,Double OT,,,,1.3222,1.2838,0,USD,77,,0,77,77,99.88,0,100,100,01/25/2012,10:31,01/23/2012,10:31,01/23/2012,03/05/2012,GMT 15:00,03/05/2012,Vanna Volga,1.3013,11.59,0.193,0.309,OPSK9RN2,0
Double OT,,14358,EURUSD,100,0,100,Double OT,,,,1.3155,1.2838,0,USD,77,,0,77,77,99.99,0,100,100,01/25/2012,10:31,01/23/2012,10:31,01/23/2012,03/05/2012,GMT 15:00,03/05/2012,Vanna Volga,1.3013,11.59,0.193,0.309,OPSK9RP1,0
Double OT,,14543,EURUSD,77,0,77,Double OT,,,,1.401,1.2815,0,USD,59,,0,59,61,76.59,0,77,80,01/25/2012,10:31,01/23/2012,10:31,01/23/2012,03/13/2012,GMT 15:00,03/13/2012,Vanna Volga,1.3013,11.77,0.218,0.347,OPSK9RT1,0
Double OT,,14548,EURUSD,93,0,93,Double OT,,,,1.3525,1.2815,0,USD,72,,0,72,74,93.05,0,93,96,01/25/2012,10:31,01/23/2012,10:31,01/23/2012,03/13/2012,GMT 15:00,03/13/2012,Vanna Volga,1.3013,11.77,0.218,0.347,OPSK9RTZ,0
Double OT,,14553,EURUSD,100,0,100,Double OT,,,,1.3256,1.2815,0,USD,77,,0,77,77,99.78,0,100,100,01/25/2012,10:31,01/23/2012,10:31,01/23/2012,03/13/2012,GMT 15:00,03/13/2012,Vanna Volga,1.3013,11.77,0.218,0.347,OPSK9RVR,0
Double OT,,14558,EURUSD,100,0,100,Double OT,,,,1.318,1.2815,0,USD,77,,0,77,77,99.99,0,100,100,01/25/2012,10:31,01/23/2012,10:31,01/23/2012,03/13/2012,GMT 15:00,03/13/2012,Vanna Volga,1.3013,11.77,0.218,0.347,OPSK9RWK,0
Double OT,,14743,EURUSD,77,0,77,Double OT,,,,1.412,1.2797,0,USD,59,,0,59,62,77.16,0,77,81,01/25/2012,10:31,01/23/2012,10:31,01/23/2012,03/23/2012,GMT 15:00,03/23/2012,Vanna Volga,1.3013,12.01,0.253,0.394,OPSK9S2L,0
Double OT,,14748,EURUSD,93,0,93,Double OT,,,,1.3581,1.2797,0,USD,72,,0,72,74,93.31,0,93,96,01/25/2012,10:31,01/23/2012,10:31,01/23/2012,03/23/2012,GMT 15:00,03/23/2012,Vanna Volga,1.3013,12.01,0.253,0.394,OPSK9S32,0
Double OT,,14753,EURUSD,100,0,100,Double OT,,,,1.3284,1.2797,0,USD,77,,0,77,77,99.8,0,100,100,01/25/2012,10:31,01/23/2012,10:31,01/23/2012,03/23/2012,GMT 15:00,03/23/2012,Vanna Volga,1.3013,12.01,0.253,0.394,OPSK9S3L,0
Double OT,,14758,EURUSD,100,0,100,Double OT,,,,1.3199,1.2797,0,USD,77,,0,77,77,99.99,0,100,100,01/25/2012,10:31,01/23/2012,10:31,01/23/2012,03/23/2012,GMT 15:00,03/23/2012,Vanna Volga,1.3013,12.01,0.253,0.394,OPSK9S43,0
Double OT,,14943,EURUSD,77,0,77,Double OT,,,,1.4401,1.2755,0,USD,59,,0,59,63,77.25,0,77,81,01/25/2012,10:31,01/23/2012,10:31,01/23/2012,04/23/2012,GMT 15:00,04/23/2012,Vanna Volga,1.3013,12.02,0.382,0.55,OPSK9S4Y,0
Double OT,,14948,EURUSD,93,0,93,Double OT,,,,1.3726,1.2755,0,USD,71,,0,71,74,92.98,0,93,96,01/25/2012,10:31,01/23/2012,10:31,01/23/2012,04/23/2012,GMT 15:00,04/23/2012,Vanna Volga,1.3013,12.02,0.382,0.55,OPSK9S5G,0
Double OT,,14953,EURUSD,100,0,100,Double OT,,,,1.3357,1.2755,0,USD,77,,0,77,77,99.76,0,100,100,01/25/2012,10:31,01/23/2012,10:31,01/23/2012,04/23/2012,GMT 15:00,04/23/2012,Vanna Volga,1.3013,12.02,0.382,0.55,OPSK9S5Y,0
Double OT,,14958,EURUSD,100,0,100,Double OT,,,,1.3252,1.2755,0,USD,77,,0,77,77,99.98,0,100,100,01/25/2012,10:31,01/23/2012,10:31,01/23/2012,04/23/2012,GMT 15:00,04/23/2012,Vanna Volga,1.3013,12.02,0.382,0.55,OPSK9S6G,0
Double OT,,14144,EURUSD,48,0,48,Double OT,,,,1.3752,1.2667,0,USD,37,,0,37,39,47.84,0,48,50,01/25/2012,10:30,01/23/2012,10:30,01/23/2012,02/22/2012,GMT 15:00,02/22/2012,Vanna Volga,1.3013,11.43,0.165,0.264,OPSK9RGP,0
Double OT,,14149,EURUSD,74,0,74,Double OT,,,,1.3392,1.2667,0,USD,56,,0,56,59,73.52,0,74,77,01/25/2012,10:30,01/23/2012,10:30,01/23/2012,02/22/2012,GMT 15:00,02/22/2012,Vanna Volga,1.3013,11.43,0.165,0.264,OPSK9RHN,0
Double OT,,14154,EURUSD,93,0,93,Double OT,,,,1.3192,1.2667,0,USD,72,,0,72,73,93.27,0,93,96,01/25/2012,10:30,01/23/2012,10:30,01/23/2012,02/22/2012,GMT 15:00,02/22/2012,Vanna Volga,1.3013,11.43,0.165,0.264,OPSK9RJN,0
Double OT,,14159,EURUSD,97,0,97,Double OT,,,,1.3134,1.2667,0,USD,75,,0,75,76,97.03,0,97,98,01/25/2012,10:30,01/23/2012,10:30,01/23/2012,02/22/2012,GMT 15:00,02/22/2012,Vanna Volga,1.3013,11.43,0.165,0.264,OPSK9RKK,0
Double OT,,14344,EURUSD,50,0,50,Double OT,,,,1.3873,1.2617,0,USD,39,,0,39,41,50.21,0,50,54,01/25/2012,10:30,01/23/2012,10:30,01/23/2012,03/05/2012,GMT 15:00,03/05/2012,Vanna Volga,1.3013,11.59,0.193,0.309,OPSK9RLB,0
Double OT,,14349,EURUSD,76,0,76,Double OT,,,,1.3454,1.2617,0,USD,58,,0,58,61,75.59,0,76,80,01/25/2012,10:30,01/23/2012,10:30,01/23/2012,03/05/2012,GMT 15:00,03/05/2012,Vanna Volga,1.3013,11.59,0.193,0.309,OPSK9RM9,0
Double OT,,14354,EURUSD,94,0,94,Double OT,,,,1.3222,1.2617,0,USD,72,,0,72,74,93.95,0,94,97,01/25/2012,10:31,01/23/2012,10:31,01/23/2012,03/05/2012,GMT 15:00,03/05/2012,Vanna Volga,1.3013,11.59,0.193,0.309,OPSK9RN9,0
Double OT,,14359,EURUSD,97,0,97,Double OT,,,,1.3155,1.2617,0,USD,75,,0,75,76,97.37,0,97,99,01/25/2012,10:31,01/23/2012,10:31,01/23/2012,03/05/2012,GMT 15:00,03/05/2012,Vanna Volga,1.3013,11.59,0.193,0.309,OPSK9RP7,0
Double OT,,14544,EURUSD,47,0,47,Double OT,,,,1.401,1.256,0,USD,36,,0,36,39,47.37,0,47,51,01/25/2012,10:31,01/23/2012,10:31,01/23/2012,03/13/2012,GMT 15:00,03/13/2012,Vanna Volga,1.3013,11.77,0.218,0.347,OPSK9RT7,0
Double OT,,14549,EURUSD,72,0,72,Double OT,,,,1.3525,1.256,0,USD,56,,0,56,59,72.36,0,72,77,01/25/2012,10:31,01/23/2012,10:31,01/23/2012,03/13/2012,GMT 15:00,03/13/2012,Vanna Volga,1.3013,11.77,0.218,0.347,OPSK9RV4,0
Double OT,,14554,EURUSD,92,0,92,Double OT,,,,1.3256,1.256,0,USD,71,,0,71,73,92.39,0,92,95,01/25/2012,10:31,01/23/2012,10:31,01/23/2012,03/13/2012,GMT 15:00,03/13/2012,Vanna Volga,1.3013,11.77,0.218,0.347,OPSK9RVY,0
Double OT,,14559,EURUSD,96,0,96,Double OT,,,,1.318,1.256,0,USD,74,,0,74,76,96.48,0,96,98,01/25/2012,10:31,01/23/2012,10:31,01/23/2012,03/13/2012,GMT 15:00,03/13/2012,Vanna Volga,1.3013,11.77,0.218,0.347,OPSK9RWQ,0
Double OT,,14744,EURUSD,48,0,48,Double OT,,,,1.412,1.2517,0,USD,37,,0,37,40,48.13,0,48,52,01/25/2012,10:31,01/23/2012,10:31,01/23/2012,03/23/2012,GMT 15:00,03/23/2012,Vanna Volga,1.3013,12.01,0.253,0.394,OPSK9S2N,0
Double OT,,14749,EURUSD,73,0,73,Double OT,,,,1.3581,1.2517,0,USD,56,,0,56,60,72.94,0,73,78,01/25/2012,10:31,01/23/2012,10:31,01/23/2012,03/23/2012,GMT 15:00,03/23/2012,Vanna Volga,1.3013,12.01,0.253,0.394,OPSK9S35,0
Double OT,,14754,EURUSD,93,0,93,Double OT,,,,1.3284,1.2517,0,USD,71,,0,71,74,92.55,0,93,96,01/25/2012,10:31,01/23/2012,10:31,01/23/2012,03/23/2012,GMT 15:00,03/23/2012,Vanna Volga,1.3013,12.01,0.253,0.394,OPSK9S3P,0
Double OT,,14759,EURUSD,97,0,97,Double OT,,,,1.3199,1.2517,0,USD,74,,0,74,76,96.55,0,97,98,01/25/2012,10:31,01/23/2012,10:31,01/23/2012,03/23/2012,GMT 15:00,03/23/2012,Vanna Volga,1.3013,12.01,0.253,0.394,OPSK9S46,0
Double OT,,14944,EURUSD,48,0,48,Double OT,,,,1.4401,1.2411,0,USD,37,,0,37,40,47.94,0,48,52,01/25/2012,10:31,01/23/2012,10:31,01/23/2012,04/23/2012,GMT 15:00,04/23/2012,Vanna Volga,1.3013,12.02,0.382,0.55,OPSK9S51,0
Double OT,,14949,EURUSD,72,0,72,Double OT,,,,1.3726,1.2411,0,USD,55,,0,55,60,72.13,0,72,78,01/25/2012,10:31,01/23/2012,10:31,01/23/2012,04/23/2012,GMT 15:00,04/23/2012,Vanna Volga,1.3013,12.02,0.382,0.55,OPSK9S5K,0
Double OT,,14954,EURUSD,92,0,92,Double OT,,,,1.3357,1.2411,0,USD,71,,0,71,74,91.89,0,92,96,01/25/2012,10:31,01/23/2012,10:31,01/23/2012,04/23/2012,GMT 15:00,04/23/2012,Vanna Volga,1.3013,12.02,0.382,0.55,OPSK9S61,0
Double OT,,14959,EURUSD,96,0,96,Double OT,,,,1.3252,1.2411,0,USD,74,,0,74,76,96.12,0,96,98,01/25/2012,10:31,01/23/2012,10:31,01/23/2012,04/23/2012,GMT 15:00,04/23/2012,Vanna Volga,1.3013,12.02,0.382,0.55,OPSK9S6K,0
Double OT,,14145,EURUSD,21,0,21,Double OT,,,,1.3752,1.2335,0,USD,16,,0,16,15,20.91,0,21,19,01/25/2012,10:30,01/23/2012,10:30,01/23/2012,02/22/2012,GMT 15:00,02/22/2012,Vanna Volga,1.3013,11.43,0.165,0.264,OPSK9RGW,0
Double OT,,14150,EURUSD,49,0,49,Double OT,,,,1.3392,1.2335,0,USD,37,,0,37,37,48.66,0,49,48,01/25/2012,10:30,01/23/2012,10:30,01/23/2012,02/22/2012,GMT 15:00,02/22/2012,Vanna Volga,1.3013,11.43,0.165,0.264,OPSK9RHT,0
Double OT,,14155,EURUSD,77,0,77,Double OT,,,,1.3192,1.2335,0,USD,59,,0,59,59,76.66,0,77,76,01/25/2012,10:30,01/23/2012,10:30,01/23/2012,02/22/2012,GMT 15:00,02/22/2012,Vanna Volga,1.3013,11.43,0.165,0.264,OPSK9RJW,0
Double OT,,14160,EURUSD,85,0,85,Double OT,,,,1.3134,1.2335,0,USD,65,,0,65,65,85.04,0,85,85,01/25/2012,10:30,01/23/2012,10:30,01/23/2012,02/22/2012,GMT 15:00,02/22/2012,Vanna Volga,1.3013,11.43,0.165,0.264,OPSK9RKR,0
Double OT,,14345,EURUSD,24,0,24,Double OT,,,,1.3873,1.2235,0,USD,18,,0,18,17,23.52,0,24,22,01/25/2012,10:30,01/23/2012,10:30,01/23/2012,03/05/2012,GMT 15:00,03/05/2012,Vanna Volga,1.3013,11.59,0.193,0.309,OPSK9RLJ,0
Double OT,,14350,EURUSD,52,0,52,Double OT,,,,1.3454,1.2235,0,USD,40,,0,40,39,51.53,0,52,51,01/25/2012,10:30,01/23/2012,10:30,01/23/2012,03/05/2012,GMT 15:00,03/05/2012,Vanna Volga,1.3013,11.59,0.193,0.309,OPSK9RMH,0
Double OT,,14355,EURUSD,78,0,78,Double OT,,,,1.3222,1.2235,0,USD,60,,0,60,60,78.31,0,78,78,01/25/2012,10:31,01/23/2012,10:31,01/23/2012,03/05/2012,GMT 15:00,03/05/2012,Vanna Volga,1.3013,11.59,0.193,0.309,OPSK9RNG,0
Double OT,,14360,EURUSD,86,0,86,Double OT,,,,1.3155,1.2235,0,USD,66,,0,66,66,86.12,0,86,86,01/25/2012,10:31,01/23/2012,10:31,01/23/2012,03/05/2012,GMT 15:00,03/05/2012,Vanna Volga,1.3013,11.59,0.193,0.309,OPSK9RPF,0
Double OT,,14545,EURUSD,22,0,22,Double OT,,,,1.401,1.2123,0,USD,17,,0,17,15,21.51,0,22,19,01/25/2012,10:31,01/23/2012,10:31,01/23/2012,03/13/2012,GMT 15:00,03/13/2012,Vanna Volga,1.3013,11.77,0.218,0.347,OPSK9RTF,0
Double OT,,14550,EURUSD,49,0,49,Double OT,,,,1.3525,1.2123,0,USD,37,,0,37,37,48.58,0,49,48,01/25/2012,10:31,01/23/2012,10:31,01/23/2012,03/13/2012,GMT 15:00,03/13/2012,Vanna Volga,1.3013,11.77,0.218,0.347,OPSK9RV9,0
Double OT,,14555,EURUSD,76,0,76,Double OT,,,,1.3256,1.2123,0,USD,59,,0,59,58,76.28,0,76,76,01/25/2012,10:31,01/23/2012,10:31,01/23/2012,03/13/2012,GMT 15:00,03/13/2012,Vanna Volga,1.3013,11.77,0.218,0.347,OPSK9RW3,0
Double OT,,14560,EURUSD,85,0,85,Double OT,,,,1.318,1.2123,0,USD,65,,0,65,65,84.58,0,85,85,01/25/2012,10:31,01/23/2012,10:31,01/23/2012,03/13/2012,GMT 15:00,03/13/2012,Vanna Volga,1.3013,11.77,0.218,0.347,OPSK9RWW,0
Double OT,,14745,EURUSD,22,0,22,Double OT,,,,1.412,1.2036,0,USD,17,,0,17,16,22.37,0,22,20,01/25/2012,10:31,01/23/2012,10:31,01/23/2012,03/23/2012,GMT 15:00,03/23/2012,Vanna Volga,1.3013,12.01,0.253,0.394,OPSK9S2S,0
Double OT,,14750,EURUSD,49,0,49,Double OT,,,,1.3581,1.2036,0,USD,38,,0,38,37,49.44,0,49,48,01/25/2012,10:31,01/23/2012,10:31,01/23/2012,03/23/2012,GMT 15:00,03/23/2012,Vanna Volga,1.3013,12.01,0.253,0.394,OPSK9S38,0
Double OT,,14755,EURUSD,77,0,77,Double OT,,,,1.3284,1.2036,0,USD,59,,0,59,59,76.71,0,77,76,01/25/2012,10:31,01/23/2012,10:31,01/23/2012,03/23/2012,GMT 15:00,03/23/2012,Vanna Volga,1.3013,12.01,0.253,0.394,OPSK9S3S,0
Double OT,,14760,EURUSD,85,0,85,Double OT,,,,1.3199,1.2036,0,USD,65,,0,65,65,84.81,0,85,85,01/25/2012,10:31,01/23/2012,10:31,01/23/2012,03/23/2012,GMT 15:00,03/23/2012,Vanna Volga,1.3013,12.01,0.253,0.394,OPSK9S49,0
Double OT,,14945,EURUSD,23,0,23,Double OT,,,,1.4401,1.1824,0,USD,17,,0,17,16,22.77,0,23,20,01/25/2012,10:31,01/23/2012,10:31,01/23/2012,04/23/2012,GMT 15:00,04/23/2012,Vanna Volga,1.3013,12.02,0.382,0.55,OPSK9S54,0
Double OT,,14950,EURUSD,49,0,49,Double OT,,,,1.3726,1.1824,0,USD,38,,0,38,37,49.19,0,49,48,01/25/2012,10:31,01/23/2012,10:31,01/23/2012,04/23/2012,GMT 15:00,04/23/2012,Vanna Volga,1.3013,12.02,0.382,0.55,OPSK9S5N,0
Double OT,,14955,EURUSD,76,0,76,Double OT,,,,1.3357,1.1824,0,USD,59,,0,59,58,76.19,0,76,76,01/25/2012,10:31,01/23/2012,10:31,01/23/2012,04/23/2012,GMT 15:00,04/23/2012,Vanna Volga,1.3013,12.02,0.382,0.55,OPSK9S65,0
Double OT,,14960,EURUSD,84,0,84,Double OT,,,,1.3252,1.1824,0,USD,65,,0,65,65,84.25,0,84,84,01/25/2012,10:31,01/23/2012,10:31,01/23/2012,04/23/2012,GMT 15:00,04/23/2012,Vanna Volga,1.3013,12.02,0.382,0.55,OPSK9S6N,0
GBPUSD - 1.5568,,,GBPUSD,"21,465",,"21,465",,,,,,,,,"13,788",,,"13,788","14,090",,,"21,465","21,936",,,,,,,,,,,,,,,0
Double OT,,14061,GBPUSD,146,0,146,Double OT,,,,1.6188,1.5532,0,GBP,94,94.04,0,94,95,,0,146,148,01/25/2012,10:30,01/23/2012,10:30,01/23/2012,02/22/2012,GMT 15:00,02/22/2012,Vanna Volga,1.5568,8.11,0.566,0.264,OPSK9R0Y,0
Double OT,,14066,GBPUSD,154,0,154,Double OT,,,,1.5887,1.5532,0,GBP,99,99.16,0,99,100,,0,154,155,01/25/2012,10:30,01/23/2012,10:30,01/23/2012,02/22/2012,GMT 15:00,02/22/2012,Vanna Volga,1.5568,8.11,0.566,0.264,OPSK9R1K,0
Double OT,,14071,GBPUSD,156,0,156,Double OT,,,,1.5719,1.5532,0,GBP,100,100,0,100,100,,0,156,156,01/25/2012,10:30,01/23/2012,10:30,01/23/2012,02/22/2012,GMT 15:00,02/22/2012,Vanna Volga,1.5568,8.11,0.566,0.264,OPSK9R2F,0
