# Returning corporate actions entered between 00:00 EDT on 20130729 and 05:14 EDT on 20130805
# Returning corporate actions effective between 20130729 and 20130805
HSBA LN Equity|111759|1000|0|91717944|DVD_STOCK|N|HSBC Holdings PLC|ISIN|GB0005405286|GBp|Equity|EQ0011175900001000|01-Mar-90|12-Apr-90|27-May-14|BBG000BS1N49|BBG001FW5RD1|HSBA|LN|10|CP_RECORD_DT|17-Apr-90|CP_PAY_DT|08-May-90|CP_AMT|10.000000|CP_DVD_STOCK_TYP|2009|CP_TKR|HSBCCZ CH|CP_ADJ|1.100000|CP_ADJ_DT|12-Apr-90|CP_INDICATOR|N|CP_DIST_AMT_STATUS|F|CP_NOTES|N.A.|
HSBA LN Equity|111759|1000|0|91717950|DVD_STOCK|N|HSBC Holdings PLC|ISIN|GB0005405286|GBp|Equity|EQ0011175900001000|01-Mar-89|14-Apr-89|27-May-14|BBG000BS1N49|BBG001FW5RD1|HSBA|LN|10|CP_RECORD_DT|14-Apr-89|CP_PAY_DT|14-Apr-89|CP_AMT|10.000000|CP_DVD_STOCK_TYP|2001|CP_TKR|HSBCCZ CH|CP_ADJ|1.100000|CP_ADJ_DT|14-Apr-89|CP_INDICATOR|N|CP_DIST_AMT_STATUS|F|CP_NOTES|N.A.|
HSBA LN Equity|111759|1000|0|91717974|DVD_STOCK|N|HSBC Holdings PLC|ISIN|GB0005405286|GBp|Equity|EQ0011175900001000|14-Mar-89|14-Apr-89|27-May-14|BBG000BS1N49|BBG001FW5RD1|HSBA|LN|10|CP_RECORD_DT|17-Apr-89|CP_PAY_DT|09-May-89|CP_AMT|10.000000|CP_DVD_STOCK_TYP|2009|CP_TKR|5 HK|CP_ADJ|1.100000|CP_ADJ_DT|14-Apr-89|CP_INDICATOR|N|CP_DIST_AMT_STATUS|F|CP_NOTES|N.A.|
HSBA LN Equity|111759|1000|0|91717980|DVD_STOCK|N|HSBC Holdings PLC|ISIN|GB0005405286|GBp|Equity|EQ0011175900001000|15-Mar-88|15-Apr-88|27-May-14|BBG000BS1N49|BBG001FW5RD1|HSBA|LN|10|CP_RECORD_DT|18-Apr-88|CP_PAY_DT|10-May-88|CP_AMT|10.000000|CP_DVD_STOCK_TYP|2009|CP_TKR|5 HK|CP_ADJ|1.100000|CP_ADJ_DT|15-Apr-88|CP_INDICATOR|N|CP_DIST_AMT_STATUS|F|CP_NOTES|N.A.|
HSBA LN Equity|111759|1000|0|91717986|DVD_STOCK|N|HSBC Holdings PLC|ISIN|GB0005405286|GBp|Equity|EQ0011175900001000|10-Mar-87|30-Mar-87|27-May-14|BBG000BS1N49|BBG001FW5RD1|HSBA|LN|10|CP_RECORD_DT|31-Mar-87|CP_PAY_DT|28-Apr-87|CP_AMT|12.500000|CP_DVD_STOCK_TYP|2009|CP_TKR|5 HK|CP_ADJ|1.125000|CP_ADJ_DT|30-Mar-87|CP_INDICATOR|N|CP_DIST_AMT_STATUS|F|CP_NOTES|N.A.|
HSBA LN Equity|111759|1000|0|91717992|DVD_STOCK|N|HSBC Holdings PLC|ISIN|GB0005405286|GBp|Equity|EQ0011175900001000|01-Apr-86|18-Apr-86|27-May-14|BBG000BS1N49|BBG001FW5RD1|HSBA|LN|10|CP_RECORD_DT|21-Apr-86|CP_PAY_DT|13-May-86|CP_AMT|20.000000|CP_DVD_STOCK_TYP|2009|CP_TKR|5 HK|CP_ADJ|1.200000|CP_ADJ_DT|18-Apr-86|CP_INDICATOR|N|CP_DIST_AMT_STATUS|F|CP_NOTES|N.A.|
