symbol,epoch,quote
frxUSDJPY,1352341597,79.905
frxUSDJPY,1352341598,79.902
frxUSDJPY,1352341599,79.9
frxUSDJPY,1352341601,79.899
frxUSDJPY,1352341606,79.898
frxUSDJPY,1352341607,79.899
frxUSDJPY,1352341608,79.899
frxUSDJPY,1352341609,79.899
frxUSDJPY,1352341615,79.899
frxUSDJPY,1352341617,79.9
frxUSDJPY,1352341618,79.906
frxUSDJPY,1352341619,79.91
frxUSDJPY,1352341624,79.904
frxUSDJPY,1352341625,79.901
frxUSDJPY,1352341626,79.903
frxUSDJPY,1352341628,79.9
frxUSDJPY,1352341630,79.901
frxUSDJPY,1352341631,79.903
frxUSDJPY,1352341632,79.9
frxUSDJPY,1352341633,79.899
frxUSDJPY,1352341634,79.899
frxUSDJPY,1352341635,79.899
frxUSDJPY,1352341636,79.9
frxUSDJPY,1352341643,79.899
frxUSDJPY,1352341645,79.899
frxUSDJPY,1352341649,79.9
frxUSDJPY,1352341653,79.902
frxUSDJPY,1352341654,79.904
frxUSDJPY,1352341655,79.901
frxUSDJPY,1352341656,79.901
frxUSDJPY,1352341657,79.9
frxUSDJPY,1352341658,79.899
frxUSDJPY,1352341659,79.9
frxUSDJPY,1352341660,79.897
frxUSDJPY,1352341661,79.9
frxUSDJPY,1352341662,79.902
frxUSDJPY,1352341663,79.901
frxUSDJPY,1352341664,79.9
frxUSDJPY,1352341665,79.9
frxUSDJPY,1352341672,79.9
frxUSDJPY,1352341673,79.9
frxUSDJPY,1352341674,79.909
frxUSDJPY,1352341677,79.902
frxUSDJPY,1352341678,79.901
frxUSDJPY,1352341681,79.901
frxUSDJPY,1352341684,79.901
frxUSDJPY,1352341687,79.9
frxUSDJPY,1352341689,79.9
frxUSDJPY,1352341696,79.9
frxUSDJPY,1352341698,79.892
frxUSDJPY,1352341701,79.894
frxUSDJPY,1352341702,79.893
frxUSDJPY,1352341703,79.894
frxUSDJPY,1352341708,79.901
frxUSDJPY,1352341711,79.9
frxUSDJPY,1352341712,79.895
frxUSDJPY,1352341713,79.889
frxUSDJPY,1352341716,79.89
frxUSDJPY,1352341721,79.89
frxUSDJPY,1352341722,79.889
frxUSDJPY,1352341727,79.889
frxUSDJPY,1352341730,79.879
frxUSDJPY,1352341732,79.879
frxUSDJPY,1352341737,79.877
frxUSDJPY,1352341738,79.879
frxUSDJPY,1352341739,79.877
frxUSDJPY,1352341740,79.878
frxUSDJPY,1352341741,79.878
frxUSDJPY,1352341747,79.878
frxUSDJPY,1352341748,79.876
frxUSDJPY,1352341751,79.872
frxUSDJPY,1352341752,79.874
frxUSDJPY,1352341753,79.874
frxUSDJPY,1352341754,79.874
frxUSDJPY,1352341756,79.882
frxUSDJPY,1352341758,79.882
frxUSDJPY,1352341763,79.872
frxUSDJPY,1352341764,79.87
frxUSDJPY,1352341766,79.87
frxUSDJPY,1352341767,79.87
frxUSDJPY,1352341768,79.87
frxUSDJPY,1352341770,79.867
frxUSDJPY,1352341772,79.872
frxUSDJPY,1352341779,79.871
frxUSDJPY,1352341783,79.88
frxUSDJPY,1352341787,79.871
frxUSDJPY,1352341792,79.881
frxUSDJPY,1352341794,79.882
frxUSDJPY,1352341796,79.875
frxUSDJPY,1352341797,79.874
frxUSDJPY,1352341798,79.873
frxUSDJPY,1352341800,79.874
frxUSDJPY,1352341803,79.873
frxUSDJPY,1352341804,79.872
frxUSDJPY,1352341805,79.873
frxUSDJPY,1352341807,79.88
frxUSDJPY,1352341810,79.875
frxUSDJPY,1352341811,79.881
frxUSDJPY,1352341815,79.877
frxUSDJPY,1352341816,79.875
frxUSDJPY,1352341818,79.876
frxUSDJPY,1352341819,79.877
frxUSDJPY,1352341820,79.881
frxUSDJPY,1352341821,79.875
frxUSDJPY,1352341822,79.874
frxUSDJPY,1352341826,79.875
frxUSDJPY,1352341827,79.874
frxUSDJPY,1352341832,79.874
frxUSDJPY,1352341834,79.875
frxUSDJPY,1352341835,79.875
frxUSDJPY,1352341838,79.874
frxUSDJPY,1352341839,79.873
frxUSDJPY,1352341840,79.873
frxUSDJPY,1352341841,79.873
frxUSDJPY,1352341843,79.869
frxUSDJPY,1352341845,79.86
frxUSDJPY,1352341847,79.866
frxUSDJPY,1352341849,79.873
frxUSDJPY,1352341853,79.873
frxUSDJPY,1352341855,79.88
frxUSDJPY,1352341857,79.874
frxUSDJPY,1352341859,79.873
frxUSDJPY,1352341860,79.874
frxUSDJPY,1352341861,79.877
frxUSDJPY,1352341862,79.873
frxUSDJPY,1352341864,79.88
frxUSDJPY,1352341867,79.873
frxUSDJPY,1352341871,79.872
frxUSDJPY,1352341874,79.88
frxUSDJPY,1352341875,79.875
frxUSDJPY,1352341876,79.873
frxUSDJPY,1352341877,79.869
frxUSDJPY,1352341878,79.87
frxUSDJPY,1352341882,79.87
frxUSDJPY,1352341883,79.87
frxUSDJPY,1352341885,79.869
frxUSDJPY,1352341887,79.863
frxUSDJPY,1352341889,79.87
frxUSDJPY,1352341890,79.864
frxUSDJPY,1352341891,79.865
frxUSDJPY,1352341892,79.864
frxUSDJPY,1352341893,79.864
frxUSDJPY,1352341894,79.87
frxUSDJPY,1352341896,79.865
frxUSDJPY,1352341897,79.865
frxUSDJPY,1352341899,79.872
frxUSDJPY,1352341902,79.871
frxUSDJPY,1352341905,79.86
frxUSDJPY,1352341906,79.863
frxUSDJPY,1352341908,79.87
frxUSDJPY,1352341909,79.866
frxUSDJPY,1352341915,79.865
frxUSDJPY,1352341918,79.867
frxUSDJPY,1352341921,79.872
frxUSDJPY,1352341927,79.866
frxUSDJPY,1352341930,79.871
frxUSDJPY,1352341936,79.864
frxUSDJPY,1352341937,79.864
frxUSDJPY,1352341946,79.867
frxUSDJPY,1352341949,79.865
frxUSDJPY,1352341961,79.866
frxUSDJPY,1352341962,79.865
frxUSDJPY,1352341963,79.872
frxUSDJPY,1352341964,79.869
frxUSDJPY,1352341966,79.868
frxUSDJPY,1352341967,79.867
frxUSDJPY,1352341969,79.866
frxUSDJPY,1352341970,79.867
frxUSDJPY,1352341972,79.875
frxUSDJPY,1352341975,79.87
frxUSDJPY,1352341977,79.867
frxUSDJPY,1352341979,79.868
frxUSDJPY,1352341983,79.868
frxUSDJPY,1352341985,79.868
frxUSDJPY,1352341986,79.866
frxUSDJPY,1352341990,79.867
frxUSDJPY,1352341991,79.868
frxUSDJPY,1352341993,79.868
frxUSDJPY,1352341995,79.868
frxUSDJPY,1352341996,79.868
frxUSDJPY,1352341998,79.868
frxUSDJPY,1352341999,79.868
frxUSDJPY,1352342000,79.869
frxUSDJPY,1352342001,79.869
frxUSDJPY,1352342003,79.87
frxUSDJPY,1352342004,79.876
frxUSDJPY,1352342005,79.881
frxUSDJPY,1352342012,79.872
frxUSDJPY,1352342014,79.87
frxUSDJPY,1352342015,79.873
frxUSDJPY,1352342016,79.873
frxUSDJPY,1352342017,79.869
frxUSDJPY,1352342019,79.869
frxUSDJPY,1352342025,79.867
frxUSDJPY,1352342026,79.87
frxUSDJPY,1352342029,79.872
frxUSDJPY,1352342038,79.874
frxUSDJPY,1352342040,79.872
frxUSDJPY,1352342043,79.872
frxUSDJPY,1352342048,79.871
frxUSDJPY,1352342051,79.882
frxUSDJPY,1352342059,79.887
frxUSDJPY,1352342064,79.875
frxUSDJPY,1352342066,79.873
frxUSDJPY,1352342068,79.874
frxUSDJPY,1352342069,79.875
frxUSDJPY,1352342070,79.88
frxUSDJPY,1352342072,79.882
frxUSDJPY,1352342098,79.876
frxUSDJPY,1352342100,79.875
frxUSDJPY,1352342106,79.875
frxUSDJPY,1352342107,79.872
frxUSDJPY,1352342108,79.874
frxUSDJPY,1352342109,79.873
frxUSDJPY,1352342111,79.88
frxUSDJPY,1352342115,79.874
frxUSDJPY,1352342122,79.875
frxUSDJPY,1352342123,79.872
frxUSDJPY,1352342124,79.873
frxUSDJPY,1352342127,79.871
frxUSDJPY,1352342129,79.874
frxUSDJPY,1352342132,79.876
frxUSDJPY,1352342134,79.88
frxUSDJPY,1352342135,79.875
frxUSDJPY,1352342137,79.881
frxUSDJPY,1352342138,79.876
frxUSDJPY,1352342139,79.876
frxUSDJPY,1352342140,79.881
frxUSDJPY,1352342141,79.877
frxUSDJPY,1352342142,79.875
frxUSDJPY,1352342145,79.875
frxUSDJPY,1352342146,79.875
frxUSDJPY,1352342147,79.881
frxUSDJPY,1352342148,79.877
frxUSDJPY,1352342155,79.883
frxUSDJPY,1352342158,79.884
frxUSDJPY,1352342162,79.878
frxUSDJPY,1352342163,79.875
frxUSDJPY,1352342164,79.881
frxUSDJPY,1352342167,79.877
frxUSDJPY,1352342168,79.875
frxUSDJPY,1352342178,79.874
frxUSDJPY,1352342180,79.874
frxUSDJPY,1352342182,79.874
frxUSDJPY,1352342184,79.878
frxUSDJPY,1352342192,79.876
frxUSDJPY,1352342196,79.875
frxUSDJPY,1352342197,79.875
frxUSDJPY,1352342200,79.882
frxUSDJPY,1352342202,79.877
frxUSDJPY,1352342206,79.876
frxUSDJPY,1352342207,79.881
frxUSDJPY,1352342208,79.877
frxUSDJPY,1352342209,79.876
frxUSDJPY,1352342213,79.875
frxUSDJPY,1352342216,79.875
frxUSDJPY,1352342218,79.881
frxUSDJPY,1352342220,79.876
frxUSDJPY,1352342224,79.875
frxUSDJPY,1352342225,79.881
frxUSDJPY,1352342233,79.878
frxUSDJPY,1352342236,79.877
frxUSDJPY,1352342237,79.883
frxUSDJPY,1352342238,79.879
frxUSDJPY,1352342242,79.88
frxUSDJPY,1352342243,79.879
frxUSDJPY,1352342244,79.875
frxUSDJPY,1352342247,79.871
frxUSDJPY,1352342248,79.874
frxUSDJPY,1352342250,79.876
frxUSDJPY,1352342251,79.875
frxUSDJPY,1352342252,79.874
frxUSDJPY,1352342255,79.882
frxUSDJPY,1352342261,79.874
frxUSDJPY,1352342262,79.875
frxUSDJPY,1352342263,79.881
frxUSDJPY,1352342264,79.877
frxUSDJPY,1352342265,79.87
frxUSDJPY,1352342266,79.873
frxUSDJPY,1352342268,79.88
frxUSDJPY,1352342269,79.877
frxUSDJPY,1352342270,79.874
frxUSDJPY,1352342272,79.873
frxUSDJPY,1352342273,79.874
frxUSDJPY,1352342275,79.877
frxUSDJPY,1352342276,79.875
frxUSDJPY,1352342280,79.873
frxUSDJPY,1352342282,79.872
frxUSDJPY,1352342285,79.875
frxUSDJPY,1352342286,79.866
frxUSDJPY,1352342287,79.867
frxUSDJPY,1352342288,79.868
frxUSDJPY,1352342289,79.872
frxUSDJPY,1352342290,79.868
frxUSDJPY,1352342293,79.868
frxUSDJPY,1352342295,79.86
frxUSDJPY,1352342296,79.865
frxUSDJPY,1352342301,79.869
frxUSDJPY,1352342302,79.868
frxUSDJPY,1352342304,79.869
frxUSDJPY,1352342305,79.869
frxUSDJPY,1352342306,79.869
frxUSDJPY,1352342307,79.869
frxUSDJPY,1352342308,79.876
frxUSDJPY,1352342311,79.871
frxUSDJPY,1352342316,79.871
frxUSDJPY,1352342319,79.871
frxUSDJPY,1352342320,79.871
frxUSDJPY,1352342323,79.871
frxUSDJPY,1352342325,79.868
frxUSDJPY,1352342327,79.872
frxUSDJPY,1352342331,79.882
frxUSDJPY,1352342337,79.874
frxUSDJPY,1352342339,79.869
frxUSDJPY,1352342341,79.87
frxUSDJPY,1352342344,79.874
frxUSDJPY,1352342346,79.871
frxUSDJPY,1352342347,79.871
frxUSDJPY,1352342349,79.873
frxUSDJPY,1352342350,79.873
frxUSDJPY,1352342358,79.877
frxUSDJPY,1352342362,79.873
frxUSDJPY,1352342374,79.881
frxUSDJPY,1352342379,79.874
frxUSDJPY,1352342380,79.878
frxUSDJPY,1352342382,79.875
frxUSDJPY,1352342386,79.882
frxUSDJPY,1352342390,79.875
frxUSDJPY,1352342391,79.873
frxUSDJPY,1352342398,79.874
frxUSDJPY,1352342400,79.875
frxUSDJPY,1352342408,79.873
frxUSDJPY,1352342413,79.881
frxUSDJPY,1352342428,79.882
frxUSDJPY,1352342430,79.878
frxUSDJPY,1352342434,79.882
frxUSDJPY,1352342441,79.874
frxUSDJPY,1352342444,79.873
frxUSDJPY,1352342449,79.881
frxUSDJPY,1352342450,79.876
frxUSDJPY,1352342452,79.875
frxUSDJPY,1352342453,79.88
frxUSDJPY,1352342458,79.874
frxUSDJPY,1352342460,79.875
frxUSDJPY,1352342461,79.873
frxUSDJPY,1352342463,79.873
frxUSDJPY,1352342464,79.88
frxUSDJPY,1352342470,79.876
frxUSDJPY,1352342471,79.881
frxUSDJPY,1352342472,79.881
frxUSDJPY,1352342473,79.88
frxUSDJPY,1352342480,79.88
frxUSDJPY,1352342482,79.88
frxUSDJPY,1352342483,79.88
frxUSDJPY,1352342484,79.88
frxUSDJPY,1352342485,79.883
frxUSDJPY,1352342486,79.88
frxUSDJPY,1352342487,79.892
frxUSDJPY,1352342489,79.884
frxUSDJPY,1352342490,79.881
frxUSDJPY,1352342496,79.88
frxUSDJPY,1352342497,79.88
frxUSDJPY,1352342499,79.88
frxUSDJPY,1352342508,79.88
frxUSDJPY,1352342509,79.883
frxUSDJPY,1352342510,79.881
frxUSDJPY,1352342511,79.879
frxUSDJPY,1352342512,79.88
frxUSDJPY,1352342514,79.879
frxUSDJPY,1352342515,79.879
frxUSDJPY,1352342516,79.879
frxUSDJPY,1352342518,79.877
frxUSDJPY,1352342520,79.876
frxUSDJPY,1352342521,79.879
frxUSDJPY,1352342524,79.88
frxUSDJPY,1352342529,79.88
frxUSDJPY,1352342530,79.88
frxUSDJPY,1352342531,79.88
frxUSDJPY,1352342532,79.879
frxUSDJPY,1352342533,79.878
frxUSDJPY,1352342534,79.879
frxUSDJPY,1352342535,79.88
frxUSDJPY,1352342536,79.879
frxUSDJPY,1352342539,79.879
frxUSDJPY,1352342544,79.88
frxUSDJPY,1352342545,79.879
frxUSDJPY,1352342546,79.88
frxUSDJPY,1352342547,79.879
frxUSDJPY,1352342553,79.879
frxUSDJPY,1352342554,79.88
frxUSDJPY,1352342555,79.879
frxUSDJPY,1352342556,79.879
frxUSDJPY,1352342557,79.88
frxUSDJPY,1352342561,79.879
frxUSDJPY,1352342567,79.889
frxUSDJPY,1352342569,79.882
frxUSDJPY,1352342571,79.881
frxUSDJPY,1352342572,79.883
frxUSDJPY,1352342573,79.884
frxUSDJPY,1352342575,79.882
frxUSDJPY,1352342578,79.89
frxUSDJPY,1352342580,79.882
frxUSDJPY,1352342581,79.88
frxUSDJPY,1352342583,79.88
frxUSDJPY,1352342584,79.879
frxUSDJPY,1352342590,79.888
frxUSDJPY,1352342591,79.892
frxUSDJPY,1352342592,79.889
frxUSDJPY,1352342595,79.881
frxUSDJPY,1352342598,79.885
frxUSDJPY,1352342599,79.885
frxUSDJPY,1352342600,79.891
frxUSDJPY,1352342601,79.888
frxUSDJPY,1352342609,79.886
frxUSDJPY,1352342617,79.886
frxUSDJPY,1352342620,79.886
frxUSDJPY,1352342630,79.888
frxUSDJPY,1352342637,79.896
frxUSDJPY,1352342638,79.896
frxUSDJPY,1352342639,79.89
frxUSDJPY,1352342643,79.888
frxUSDJPY,1352342644,79.885
frxUSDJPY,1352342645,79.885
frxUSDJPY,1352342646,79.88
frxUSDJPY,1352342647,79.88
frxUSDJPY,1352342649,79.88
frxUSDJPY,1352342650,79.88
frxUSDJPY,1352342651,79.88
frxUSDJPY,1352342652,79.88
frxUSDJPY,1352342654,79.88
frxUSDJPY,1352342656,79.884
frxUSDJPY,1352342658,79.887
frxUSDJPY,1352342659,79.892
frxUSDJPY,1352342660,79.888
frxUSDJPY,1352342661,79.892
frxUSDJPY,1352342662,79.883
frxUSDJPY,1352342663,79.88
frxUSDJPY,1352342664,79.88
frxUSDJPY,1352342666,79.88
frxUSDJPY,1352342667,79.881
frxUSDJPY,1352342668,79.88
frxUSDJPY,1352342669,79.88
frxUSDJPY,1352342671,79.88
frxUSDJPY,1352342673,79.883
frxUSDJPY,1352342678,79.888
frxUSDJPY,1352342679,79.883
frxUSDJPY,1352342683,79.88
frxUSDJPY,1352342685,79.889
frxUSDJPY,1352342686,79.885
frxUSDJPY,1352342687,79.881
frxUSDJPY,1352342688,79.883
frxUSDJPY,1352342689,79.888
frxUSDJPY,1352342691,79.881
frxUSDJPY,1352342692,79.88
frxUSDJPY,1352342693,79.88
frxUSDJPY,1352342695,79.886
frxUSDJPY,1352342696,79.881
frxUSDJPY,1352342698,79.886
frxUSDJPY,1352342699,79.881
frxUSDJPY,1352342701,79.881
frxUSDJPY,1352342703,79.88
frxUSDJPY,1352342704,79.884
frxUSDJPY,1352342705,79.882
frxUSDJPY,1352342706,79.883
frxUSDJPY,1352342707,79.883
frxUSDJPY,1352342708,79.88
frxUSDJPY,1352342709,79.883
frxUSDJPY,1352342710,79.885
frxUSDJPY,1352342711,79.885
frxUSDJPY,1352342713,79.889
frxUSDJPY,1352342715,79.893
frxUSDJPY,1352342717,79.892
frxUSDJPY,1352342720,79.886
frxUSDJPY,1352342722,79.885
frxUSDJPY,1352342724,79.891
frxUSDJPY,1352342731,79.887
frxUSDJPY,1352342732,79.886
frxUSDJPY,1352342735,79.885
frxUSDJPY,1352342737,79.894
frxUSDJPY,1352342739,79.885
frxUSDJPY,1352342741,79.891
frxUSDJPY,1352342742,79.887
frxUSDJPY,1352342743,79.885
frxUSDJPY,1352342745,79.885
frxUSDJPY,1352342748,79.891
frxUSDJPY,1352342750,79.887
frxUSDJPY,1352342751,79.883
frxUSDJPY,1352342752,79.879
frxUSDJPY,1352342754,79.875
frxUSDJPY,1352342756,79.875
frxUSDJPY,1352342757,79.873
frxUSDJPY,1352342758,79.874
frxUSDJPY,1352342759,79.87
frxUSDJPY,1352342760,79.869
frxUSDJPY,1352342762,79.87
frxUSDJPY,1352342764,79.867
frxUSDJPY,1352342765,79.867
frxUSDJPY,1352342766,79.875
frxUSDJPY,1352342770,79.869
frxUSDJPY,1352342771,79.865
frxUSDJPY,1352342772,79.864
frxUSDJPY,1352342773,79.864
frxUSDJPY,1352342775,79.859
frxUSDJPY,1352342776,79.867
frxUSDJPY,1352342784,79.871
frxUSDJPY,1352342785,79.872
frxUSDJPY,1352342786,79.872
frxUSDJPY,1352342788,79.874
frxUSDJPY,1352342789,79.881
frxUSDJPY,1352342793,79.88
frxUSDJPY,1352342795,79.874
frxUSDJPY,1352342797,79.874
frxUSDJPY,1352342798,79.874
frxUSDJPY,1352342800,79.88
frxUSDJPY,1352342805,79.87
frxUSDJPY,1352342806,79.873
frxUSDJPY,1352342818,79.874
frxUSDJPY,1352342823,79.874
frxUSDJPY,1352342825,79.883
frxUSDJPY,1352342828,79.874
frxUSDJPY,1352342834,79.874
frxUSDJPY,1352342836,79.873
frxUSDJPY,1352342837,79.873
frxUSDJPY,1352342838,79.88
frxUSDJPY,1352342840,79.874
frxUSDJPY,1352342846,79.874
frxUSDJPY,1352342849,79.873
frxUSDJPY,1352342853,79.872
frxUSDJPY,1352342854,79.873
frxUSDJPY,1352342856,79.872
frxUSDJPY,1352342858,79.871
frxUSDJPY,1352342859,79.868
frxUSDJPY,1352342860,79.868
frxUSDJPY,1352342863,79.867
frxUSDJPY,1352342864,79.866
frxUSDJPY,1352342865,79.868
frxUSDJPY,1352342866,79.869
frxUSDJPY,1352342868,79.873
frxUSDJPY,1352342869,79.868
frxUSDJPY,1352342870,79.87
frxUSDJPY,1352342871,79.87
frxUSDJPY,1352342872,79.871
frxUSDJPY,1352342874,79.87
frxUSDJPY,1352342875,79.872
frxUSDJPY,1352342878,79.872
frxUSDJPY,1352342879,79.873
frxUSDJPY,1352342880,79.873
frxUSDJPY,1352342882,79.875
frxUSDJPY,1352342883,79.874
frxUSDJPY,1352342884,79.872
frxUSDJPY,1352342886,79.872
frxUSDJPY,1352342889,79.869
frxUSDJPY,1352342890,79.869
frxUSDJPY,1352342893,79.869
frxUSDJPY,1352342896,79.869
frxUSDJPY,1352342899,79.869
frxUSDJPY,1352342900,79.869
frxUSDJPY,1352342903,79.868
frxUSDJPY,1352342906,79.869
frxUSDJPY,1352342910,79.868
frxUSDJPY,1352342913,79.87
frxUSDJPY,1352342914,79.869
frxUSDJPY,1352342915,79.869
frxUSDJPY,1352342920,79.869
frxUSDJPY,1352342921,79.87
frxUSDJPY,1352342922,79.872
frxUSDJPY,1352342925,79.867
frxUSDJPY,1352342931,79.869
frxUSDJPY,1352342937,79.88
frxUSDJPY,1352342938,79.877
frxUSDJPY,1352342939,79.881
frxUSDJPY,1352342941,79.887
frxUSDJPY,1352342943,79.878
frxUSDJPY,1352342945,79.875
frxUSDJPY,1352342946,79.881
frxUSDJPY,1352342951,79.875
frxUSDJPY,1352342956,79.873
frxUSDJPY,1352342957,79.875
frxUSDJPY,1352342959,79.873
frxUSDJPY,1352342960,79.875
frxUSDJPY,1352342962,79.874
frxUSDJPY,1352342964,79.878
frxUSDJPY,1352342966,79.882
frxUSDJPY,1352342968,79.88
frxUSDJPY,1352342969,79.877
frxUSDJPY,1352342971,79.878
frxUSDJPY,1352342975,79.879
frxUSDJPY,1352342976,79.88
frxUSDJPY,1352342977,79.882
frxUSDJPY,1352342983,79.879
frxUSDJPY,1352342984,79.879
frxUSDJPY,1352342985,79.877
frxUSDJPY,1352342993,79.877
frxUSDJPY,1352342994,79.878
frxUSDJPY,1352342995,79.88
frxUSDJPY,1352342998,79.876
frxUSDJPY,1352342999,79.877
frxUSDJPY,1352343014,79.878
frxUSDJPY,1352343032,79.879
frxUSDJPY,1352343036,79.878
frxUSDJPY,1352343040,79.878
frxUSDJPY,1352343042,79.878
frxUSDJPY,1352343047,79.879
frxUSDJPY,1352343048,79.88
frxUSDJPY,1352343055,79.88
frxUSDJPY,1352343057,79.879
frxUSDJPY,1352343058,79.883
frxUSDJPY,1352343060,79.882
frxUSDJPY,1352343061,79.88
frxUSDJPY,1352343063,79.88
frxUSDJPY,1352343075,79.876
frxUSDJPY,1352343085,79.879
frxUSDJPY,1352343086,79.879
frxUSDJPY,1352343087,79.88
frxUSDJPY,1352343088,79.886
frxUSDJPY,1352343090,79.879
frxUSDJPY,1352343091,79.88
frxUSDJPY,1352343105,79.869
frxUSDJPY,1352343109,79.876
frxUSDJPY,1352343117,79.879
frxUSDJPY,1352343118,79.883
frxUSDJPY,1352343119,79.887
frxUSDJPY,1352343131,79.882
frxUSDJPY,1352343132,79.88
frxUSDJPY,1352343133,79.879
frxUSDJPY,1352343135,79.88
frxUSDJPY,1352343136,79.88
frxUSDJPY,1352343137,79.88
frxUSDJPY,1352343138,79.88
frxUSDJPY,1352343139,79.88
frxUSDJPY,1352343142,79.881
frxUSDJPY,1352343143,79.881
frxUSDJPY,1352343144,79.88
frxUSDJPY,1352343146,79.879
frxUSDJPY,1352343149,79.88
frxUSDJPY,1352343150,79.879
frxUSDJPY,1352343151,79.88
frxUSDJPY,1352343152,79.88
frxUSDJPY,1352343158,79.878
frxUSDJPY,1352343159,79.878
frxUSDJPY,1352343160,79.874
frxUSDJPY,1352343161,79.873
frxUSDJPY,1352343162,79.88
frxUSDJPY,1352343163,79.871
frxUSDJPY,1352343167,79.88
frxUSDJPY,1352343169,79.882
frxUSDJPY,1352343170,79.877
frxUSDJPY,1352343171,79.874
frxUSDJPY,1352343172,79.877
frxUSDJPY,1352343173,79.882
frxUSDJPY,1352343174,79.88
frxUSDJPY,1352343176,79.88
frxUSDJPY,1352343177,79.876
frxUSDJPY,1352343178,79.875
frxUSDJPY,1352343179,79.874
frxUSDJPY,1352343183,79.873
frxUSDJPY,1352343187,79.881
frxUSDJPY,1352343191,79.876
frxUSDJPY,1352343198,79.873
frxUSDJPY,1352343199,79.872
frxUSDJPY,1352343202,79.881
frxUSDJPY,1352343204,79.876
frxUSDJPY,1352343205,79.881
frxUSDJPY,1352343206,79.877
frxUSDJPY,1352343208,79.873
frxUSDJPY,1352343209,79.873
frxUSDJPY,1352343217,79.882
frxUSDJPY,1352343218,79.878
frxUSDJPY,1352343224,79.873
frxUSDJPY,1352343225,79.872
frxUSDJPY,1352343227,79.871
frxUSDJPY,1352343231,79.871
frxUSDJPY,1352343233,79.87
frxUSDJPY,1352343236,79.87
frxUSDJPY,1352343237,79.87
frxUSDJPY,1352343238,79.87
frxUSDJPY,1352343239,79.87
frxUSDJPY,1352343242,79.872
frxUSDJPY,1352343243,79.87
frxUSDJPY,1352343244,79.874
frxUSDJPY,1352343245,79.879
frxUSDJPY,1352343246,79.873
frxUSDJPY,1352343248,79.872
frxUSDJPY,1352343250,79.873
frxUSDJPY,1352343254,79.871
frxUSDJPY,1352343255,79.88
frxUSDJPY,1352343260,79.872
frxUSDJPY,1352343261,79.874
frxUSDJPY,1352343264,79.871
frxUSDJPY,1352343269,79.881
frxUSDJPY,1352343274,79.88
frxUSDJPY,1352343275,79.872
frxUSDJPY,1352343276,79.871
frxUSDJPY,1352343277,79.87
frxUSDJPY,1352343281,79.87
frxUSDJPY,1352343283,79.871
frxUSDJPY,1352343287,79.872
frxUSDJPY,1352343288,79.871
frxUSDJPY,1352343292,79.871
frxUSDJPY,1352343297,79.874
frxUSDJPY,1352343298,79.874
frxUSDJPY,1352343299,79.875
frxUSDJPY,1352343303,79.874
frxUSDJPY,1352343304,79.874
frxUSDJPY,1352343305,79.881
frxUSDJPY,1352343310,79.873
frxUSDJPY,1352343311,79.872
frxUSDJPY,1352343317,79.882
frxUSDJPY,1352343320,79.876
frxUSDJPY,1352343321,79.874
frxUSDJPY,1352343325,79.884
frxUSDJPY,1352343328,79.875
frxUSDJPY,1352343332,79.874
frxUSDJPY,1352343333,79.874
frxUSDJPY,1352343334,79.88
frxUSDJPY,1352343336,79.882
frxUSDJPY,1352343344,79.877
frxUSDJPY,1352343346,79.881
frxUSDJPY,1352343348,79.876
frxUSDJPY,1352343349,79.872
frxUSDJPY,1352343350,79.873
frxUSDJPY,1352343352,79.877
frxUSDJPY,1352343356,79.876
frxUSDJPY,1352343358,79.875
frxUSDJPY,1352343359,79.872
frxUSDJPY,1352343361,79.872
frxUSDJPY,1352343362,79.871
frxUSDJPY,1352343373,79.877
frxUSDJPY,1352343376,79.881
frxUSDJPY,1352343377,79.877
frxUSDJPY,1352343391,79.875
frxUSDJPY,1352343414,79.875
frxUSDJPY,1352343415,79.873
frxUSDJPY,1352343418,79.874
frxUSDJPY,1352343423,79.876
frxUSDJPY,1352343424,79.874
frxUSDJPY,1352343450,79.873
frxUSDJPY,1352343467,79.874
frxUSDJPY,1352343469,79.881
frxUSDJPY,1352343472,79.876
frxUSDJPY,1352343473,79.875
frxUSDJPY,1352343475,79.881
frxUSDJPY,1352343479,79.875
frxUSDJPY,1352343480,79.874
frxUSDJPY,1352343493,79.876
frxUSDJPY,1352343498,79.874
frxUSDJPY,1352343501,79.873
frxUSDJPY,1352343503,79.874
frxUSDJPY,1352343504,79.874
frxUSDJPY,1352343507,79.878
frxUSDJPY,1352343513,79.875
frxUSDJPY,1352343529,79.875
frxUSDJPY,1352343538,79.875
frxUSDJPY,1352343549,79.882
frxUSDJPY,1352343564,79.882
frxUSDJPY,1352343568,79.881
frxUSDJPY,1352343570,79.877
frxUSDJPY,1352343576,79.882
frxUSDJPY,1352343583,79.876
frxUSDJPY,1352343584,79.88
frxUSDJPY,1352343585,79.88
frxUSDJPY,1352343586,79.88
frxUSDJPY,1352343587,79.88
frxUSDJPY,1352343588,79.88
frxUSDJPY,1352343589,79.88
frxUSDJPY,1352343591,79.88
frxUSDJPY,1352343593,79.883
frxUSDJPY,1352343594,79.881
frxUSDJPY,1352343596,79.88
frxUSDJPY,1352343597,79.881
frxUSDJPY,1352343598,79.89
frxUSDJPY,1352343611,79.879
frxUSDJPY,1352343612,79.879
frxUSDJPY,1352343613,79.879
frxUSDJPY,1352343615,79.88
frxUSDJPY,1352343617,79.882
frxUSDJPY,1352343619,79.88
