DATE,26-Nov-13,,,,,,,,,,,,,,,,,,,,,
TIME,02:28 GMT,,,,,,,,,,,,,,,,,,,,,
FILE,SD_SX5E2,,,,,,,,,,,,,,,,,,,,,
UNDERLYING,SX5E,,,,,,,,,,,,,,,,,,,,,
SPOT,3072.75,,,,,,,,,,,,,,,,,,,,,
CURRENCY,USD,,,,,,,,,,,,,,,,,,,,,
SABR PARAMETERS,,,,,5-Nov,21-Nov,-21,-5,,,,,,,,,,,,,,
atmvolshort,0.1165,,,,17-Nov,14-Jan,-9,49,,,,,,,,,,,,,,
atmvol1year,0.17787,,,,17-Jan,13-Feb,52,79,,,,,,,,,,,,,,
atmvolLong,0.20767,,,,14-Feb,15-Apr,80,140,,,,,,,,,,,,,,
atmWingL,0.5507,,,,21-Apr,24-Jun,146,210,,,,,,,,,,,,,,
atmWingR,3.27631,,,,25-Jun,25-Jul,211,241,,,,,,,,,,,,,,
skewshort,-0.02096,,,,5-May,8-Jul,160,224,,,,,,,,,,,,,,
skew1year,-0.18829,,,,,,,,,,,,,,,,,,,,,
skewlong,-0.19126,,,,,,,,,,,,,,,,,,,,,
skewwingL,19.97639,,,,,,,,,,,,,,,,,,,,,
skewwingR,3.01558,,,,,,,,,,,,,,,,,,,,,
kurtosisshort,0.35972,,,,,,,,,,,,,,,,,,,,,
kurtosislong,0.3383,,,,,,,,,,,,,,,,,,,,,
kurtosisgrowth,4.85351,,,,,,,,,,,,,,,,,,,,,
END SABR PARAMETERS,,,,,,,,,,,,,,,,,,,,,,
VOL SURFACE STANDARD DATES,,,,,,,,,,,,,,,,,,,,,,
,%ATMS,80%,82%,84%,86%,88%,90%,92%,94%,96%,98%,100%,102%,104%,106%,108%,110%,112%,114%,116%,118%,120%
107,12/30/2013,6.5215996415,SX5E2 21,0,,,,,,,,,,,,,,,,,,
106,12/23/2013,7.2585878271,SX5E2 22,0,,,,,,,,,,,,,,,,,,
109,01/21/2014,7.2623654515,SX5E2 23,0,,,,,,,,,,,,,,,,,,
110,02/04/2014,7.9208321103,SX5E2 24,0,,,,,,,,,,,,,,,,,,
108,01/13/2014,8.0427209954,SX5E2 25,0,,,,,,,,,,,,,,,,,,
105,12/16/2013,8.0949349202,SX5E2 26,0,,,,,,,,,,,,,,,,,,
109,01/28/2014,9.1594298224,SX5E2 27,0,,,,,,,,,,,,,,,,,,
107,01/06/2014,9.3947546732,SX5E2 28,0,,,,,,,,,,,,,,,,,,
110,02/11/2014,9.713177085,SX5E2 29,0,,,,,,,,,,,,,,,,,,
108,01/21/2014,10.8254209194,SX5E2 30,0,,,,,,,,,,,,,,,,,,
106,12/30/2013,10.9702616764,SX5E2 31,0,,,,,,,,,,,,,,,,,,
109,02/04/2014,11.2514845745,SX5E2 32,0,,,,,,,,,,,,,,,,,,
110,02/18/2014,11.641253786,SX5E2 33,0,,,,,,,,,,,,,,,,,,
107,01/13/2014,12.3664301155,SX5E2 34,0,,,,,,,,,,,,,,,,,,
105,12/23/2013,12.9613368094,SX5E2 35,0,,,,,,,,,,,,,,,,,,
108,01/28/2014,13.2387244745,SX5E2 36,0,,,,,,,,,,,,,,,,,,
109,02/11/2014,13.455720743,SX5E2 37,0,,,,,,,,,,,,,,,,,,
106,01/06/2014,14.8826116031,SX5E2 38,0,,,,,,,,,,,,,,,,,,
104,12/16/2013,15.6931254431,SX5E2 39,0,,,,,,,,,,,,,,,,,,
109,02/18/2014,15.7579050155,SX5E2 40,0,,,,,,,,,,,,,,,,,,
108,02/04/2014,15.8025357712,SX5E2 41,0,,,,,,,,,,,,,,,,,,
107,01/21/2014,15.9159865714,SX5E2 42,0,,,,,,,,,,,,,,,,,,
105,12/30/2013,18.0533190083,SX5E2 43,0,,,,,,,,,,,,,,,,,,
108,02/11/2014,18.4155330598,SX5E2 44,0,,,,,,,,,,,,,,,,,,
106,01/13/2014,18.6681329196,SX5E2 45,0,,,,,,,,,,,,,,,,,,
107,01/28/2014,18.8495270846,SX5E2 46,0,,,,,,,,,,,,,,,,,,
108,02/18/2014,21.0644036872,SX5E2 47,0,,,,,,,,,,,,,,,,,,
107,02/04/2014,21.8500107126,SX5E2 48,0,,,,,,,,,,,,,,,,,,
104,12/23/2013,22.3988741497,SX5E2 49,0,,,,,,,,,,,,,,,,,,
106,01/21/2014,22.935823332,SX5E2 50,0,,,,,,,,,,,,,,,,,,
105,01/06/2014,22.9828660813,SX5E2 51,0,,,,,,,,,,,,,,,,,,
107,02/11/2014,24.8082129819,SX5E2 52,0,,,,,,,,,,,,,,,,,,
106,01/28/2014,26.2985144353,SX5E2 53,0,,,,,,,,,,,,,,,,,,
105,01/13/2014,27.4421103696,SX5E2 54,0,,,,,,,,,,,,,,,,,,
107,02/18/2014,27.720683036,SX5E2 55,0,,,,,,,,,,,,,,,,,,
104,12/30/2013,28.6646738689,SX5E2 56,0,,,,,,,,,,,,,,,,,,
103,12/16/2013,28.8703953026,SX5E2 57,0,,,,,,,,,,,,,,,,,,
106,02/04/2014,29.6123388614,SX5E2 58,0,,,,,,,,,,,,,,,,,,
105,01/21/2014,32.192828346,SX5E2 59,0,,,,,,,,,,,,,,,,,,
106,02/11/2014,32.7770685207,SX5E2 60,0,,,,,,,,,,,,,,,,,,
104,01/06/2014,34.2393022698,SX5E2 61,0,,,,,,,,,,,,,,,,,,
105,01/28/2014,35.77064923,SX5E2 62,0,,,,,,,,,,,,,,,,,,
106,02/18/2014,35.8088012761,SX5E2 63,0,,,,,,,,,,,,,,,,,,
103,12/23/2013,36.7188328739,SX5E2 64,0,,,,,,,,,,,,,,,,,,
104,01/13/2014,38.9721069849,SX5E2 65,0,,,,,,,,,,,,,,,,,,
105,02/04/2014,39.1751089362,SX5E2 66,0,,,,,,,,,,,,,,,,,,
105,02/11/2014,42.3332704903,SX5E2 67,0,,,,,,,,,,,,,,,,,,
103,12/30/2013,43.3069000519,SX5E2 68,0,,,,,,,,,,,,,,,,,,
104,01/21/2014,43.756820903,SX5E2 69,0,,,,,,,,,,,,,,,,,,
105,02/18/2014,45.2815537818,SX5E2 70,0,,,,,,,,,,,,,,,,,,
104,01/28/2014,47.2174371417,SX5E2 71,0,,,,,,,,,,,,,,,,,,
103,01/06/2014,48.7364616401,SX5E2 72,0,,,,,,,,,,,,,,,,,,
102,12/16/2013,48.8969510832,SX5E2 73,0,,,,,,,,,,,,,,,,,,
104,02/04/2014,50.4092894362,SX5E2 74,0,,,,,,,,,,,,,,,,,,
103,01/13/2014,53.0964942278,SX5E2 75,0,,,,,,,,,,,,,,,,,,
104,02/11/2014,53.2928008612,SX5E2 76,0,,,,,,,,,,,,,,,,,,
104,02/18/2014,55.9282389785,SX5E2 77,0,,,,,,,,,,,,,,,,,,
102,12/23/2013,56.0317281313,SX5E2 78,0,,,,,,,,,,,,,,,,,,
103,01/21/2014,57.312010636,SX5E2 79,0,,,,,,,,,,,,,,,,,,
103,01/28/2014,60.259689201,SX5E2 80,0,,,,,,,,,,,,,,,,,,
102,12/30/2013,61.5100118337,SX5E2 81,0,,,,,,,,,,,,,,,,,,
103,02/04/2014,62.9070972064,SX5E2 82,0,,,,,,,,,,,,,,,,,,
103,02/11/2014,65.2474084674,SX5E2 83,0,,,,,,,,,,,,,,,,,,
102,01/06/2014,65.7538437326,SX5E2 84,0,,,,,,,,,,,,,,,,,,
103,02/18/2014,67.3470539939,SX5E2 85,0,,,,,,,,,,,,,,,,,,
102,01/13/2014,69.0189828137,SX5E2 86,0,,,,,,,,,,,,,,,,,,
102,01/21/2014,72.0652405473,SX5E2 87,0,,,,,,,,,,,,,,,,,,
102,01/28/2014,74.1436782597,SX5E2 88,0,,,,,,,,,,,,,,,,,,
101,12/16/2013,74.3518064501,SX5E2 89,0,,,,,,,,,,,,,,,,,,
102,02/04/2014,75.9715651067,SX5E2 90,0,,,,,,,,,,,,,,,,,,
102,02/11/2014,77.5609423972,SX5E2 91,0,,,,,,,,,,,,,,,,,,
101,12/23/2013,78.4611309244,SX5E2 92,0,,,,,,,,,,,,,,,,,,
102,02/18/2014,78.9659219857,SX5E2 93,0,,,,,,,,,,,,,,,,,,
101,12/30/2013,81.4296062953,SX5E2 94,0,,,,,,,,,,,,,,,,,,
101,01/06/2014,83.6363444256,SX5E2 95,0,,,,,,,,,,,,,,,,,,
101,01/13/2014,85.2854102966,SX5E2 96,0,,,,,,,,,,,,,,,,,,
101,01/21/2014,86.7903104332,SX5E2 97,0,,,,,,,,,,,,,,,,,,
101,01/28/2014,87.8015136875,SX5E2 98,0,,,,,,,,,,,,,,,,,,
101,02/04/2014,88.682139543,SX5E2 99,0,,,,,,,,,,,,,,,,,,
101,02/11/2014,89.438582517,SX5E2 100,0,,,,,,,,,,,,,,,,,,
101,02/18/2014,90.1004468154,SX5E2 101,0,,,,,,,,,,,,,,,,,,
85,02/18/2014,8.5585859299,SX5E2 102,0,,,,,,,,,,,,,,,,,,
85,02/25/2014,9.7412443181,SX5E2 103,0,,,,,,,,,,,,,,,,,,
86,02/18/2014,10.0893569607,SX5E2 104,0,,,,,,,,,,,,,,,,,,
85,03/04/2014,10.9288875324,SX5E2 105,0,,,,,,,,,,,,,,,,,,
86,02/25/2014,11.3976760592,SX5E2 106,0,,,,,,,,,,,,,,,,,,
87,02/18/2014,11.9067524584,SX5E2 107,0,,,,,,,,,,,,,,,,,,
85,03/11/2014,12.1093978385,SX5E2 108,0,,,,,,,,,,,,,,,,,,
86,03/04/2014,12.7031997579,SX5E2 109,0,,,,,,,,,,,,,,,,,,
87,02/25/2014,13.3507313627,SX5E2 110,0,,,,,,,,,,,,,,,,,,
85,03/18/2014,13.3778817495,SX5E2 111,0,,,,,,,,,,,,,,,,,,
86,03/11/2014,13.9927969263,SX5E2 112,0,,,,,,,,,,,,,,,,,,
88,02/18/2014,14.0753390595,SX5E2 113,0,,,,,,,,,,,,,,,,,,
85,03/25/2014,14.442321954,SX5E2 114,0,,,,,,,,,,,,,,,,,,
87,03/04/2014,14.7817216439,SX5E2 115,0,,,,,,,,,,,,,,,,,,
86,03/18/2014,15.364252227,SX5E2 116,0,,,,,,,,,,,,,,,,,,
85,04/01/2014,15.5733610422,SX5E2 117,0,,,,,,,,,,,,,,,,,,
88,02/25/2014,15.662721483,SX5E2 118,0,,,,,,,,,,,,,,,,,,
87,03/11/2014,16.1862090705,SX5E2 119,0,,,,,,,,,,,,,,,,,,
86,03/25/2014,16.5105044894,SX5E2 120,0,,,,,,,,,,,,,,,,,,
89,02/18/2014,16.6734662207,SX5E2 121,0,,,,,,,,,,,,,,,,,,
85,04/08/2014,16.698055665,SX5E2 122,0,,,,,,,,,,,,,,,,,,
88,03/04/2014,17.2243015226,SX5E2 123,0,,,,,,,,,,,,,,,,,,
87,03/18/2014,17.6617759075,SX5E2 124,0,,,,,,,,,,,,,,,,,,
86,04/01/2014,17.7286155724,SX5E2 125,0,,,,,,,,,,,,,,,,,,
85,04/15/2014,17.8536204584,SX5E2 126,0,,,,,,,,,,,,,,,,,,
89,02/25/2014,18.4095110445,SX5E2 127,0,,,,,,,,,,,,,,,,,,
88,03/11/2014,18.7464142098,SX5E2 128,0,,,,,,,,,,,,,,,,,,
87,03/25/2014,18.8909023507,SX5E2 129,0,,,,,,,,,,,,,,,,,,
86,04/08/2014,18.9288069573,SX5E2 130,0,,,,,,,,,,,,,,,,,,
85,04/22/2014,19.0812378602,SX5E2 131,0,,,,,,,,,,,,,,,,,,
90,02/18/2014,19.7944778889,SX5E2 132,0,,,,,,,,,,,,,,,,,,
89,03/04/2014,20.1031024826,SX5E2 133,0,,,,,,,,,,,,,,,,,,
86,04/15/2014,20.1596426577,SX5E2 134,0,,,,,,,,,,,,,,,,,,
87,04/01/2014,20.1986081585,SX5E2 135,0,,,,,,,,,,,,,,,,,,
88,03/18/2014,20.3266053152,SX5E2 136,0,,,,,,,,,,,,,,,,,,
86,04/22/2014,21.4565539448,SX5E2 137,0,,,,,,,,,,,,,,,,,,
87,04/08/2014,21.4739104173,SX5E2 138,0,,,,,,,,,,,,,,,,,,
88,03/25/2014,21.6379002424,SX5E2 139,0,,,,,,,,,,,,,,,,,,
90,02/25/2014,21.6777826338,SX5E2 140,0,,,,,,,,,,,,,,,,,,
89,03/11/2014,21.7416846815,SX5E2 141,0,,,,,,,,,,,,,,,,,,
87,04/15/2014,22.7756844591,SX5E2 142,0,,,,,,,,,,,,,,,,,,
88,04/01/2014,23.0313610769,SX5E2 143,0,,,,,,,,,,,,,,,,,,
89,03/18/2014,23.4204143277,SX5E2 144,0,,,,,,,,,,,,,,,,,,
90,03/04/2014,23.4985541959,SX5E2 145,0,,,,,,,,,,,,,,,,,,
91,02/18/2014,23.5468194824,SX5E2 146,0,,,,,,,,,,,,,,,,,,
87,04/22/2014,24.1402110417,SX5E2 147,0,,,,,,,,,,,,,,,,,,
88,04/08/2014,24.3771093861,SX5E2 148,0,,,,,,,,,,,,,,,,,,
89,03/25/2014,24.8083895892,SX5E2 149,0,,,,,,,,,,,,,,,,,,
90,03/11/2014,25.2462134042,SX5E2 150,0,,,,,,,,,,,,,,,,,,
91,02/25/2014,25.5666769773,SX5E2 151,0,,,,,,,,,,,,,,,,,,
88,04/15/2014,25.7464677121,SX5E2 152,0,,,,,,,,,,,,,,,,,,
89,04/01/2014,26.2822457272,SX5E2 153,0,,,,,,,,,,,,,,,,,,
90,03/18/2014,27.0106155815,SX5E2 154,0,,,,,,,,,,,,,,,,,,
88,04/22/2014,27.1704504479,SX5E2 155,0,,,,,,,,,,,,,,,,,,
91,03/04/2014,27.500649016,SX5E2 156,0,,,,,,,,,,,,,,,,,,
89,04/08/2014,27.6904427309,SX5E2 157,0,,,,,,,,,,,,,,,,,,
92,02/18/2014,28.0520898215,SX5E2 158,0,,,,,,,,,,,,,,,,,,
90,03/25/2014,28.4675006579,SX5E2 159,0,,,,,,,,,,,,,,,,,,
89,04/15/2014,29.1188721676,SX5E2 160,0,,,,,,,,,,,,,,,,,,
91,03/11/2014,29.3400293136,SX5E2 161,0,,,,,,,,,,,,,,,,,,
90,04/01/2014,30.0080198063,SX5E2 162,0,,,,,,,,,,,,,,,,,,
92,02/25/2014,30.1842861539,SX5E2 163,0,,,,,,,,,,,,,,,,,,
89,04/22/2014,30.5913535208,SX5E2 164,0,,,,,,,,,,,,,,,,,,
91,03/18/2014,31.1717952952,SX5E2 165,0,,,,,,,,,,,,,,,,,,
90,04/08/2014,31.4672510089,SX5E2 166,0,,,,,,,,,,,,,,,,,,
92,03/04/2014,32.204133075,SX5E2 167,0,,,,,,,,,,,,,,,,,,
91,03/25/2014,32.6808584464,SX5E2 168,0,,,,,,,,,,,,,,,,,,
90,04/15/2014,32.9400372114,SX5E2 169,0,,,,,,,,,,,,,,,,,,
93,02/18/2014,33.4396020948,SX5E2 170,0,,,,,,,,,,,,,,,,,,
92,03/11/2014,34.1090468848,SX5E2 171,0,,,,,,,,,,,,,,,,,,
91,04/01/2014,34.2692787439,SX5E2 172,0,,,,,,,,,,,,,,,,,,
90,04/22/2014,34.44681483,SX5E2 173,0,,,,,,,,,,,,,,,,,,
93,02/25/2014,35.6412585153,SX5E2 174,0,,,,,,,,,,,,,,,,,,
91,04/08/2014,35.7598953464,SX5E2 175,0,,,,,,,,,,,,,,,,,,
92,03/18/2014,35.9772179885,SX5E2 176,0,,,,,,,,,,,,,,,,,,
91,04/15/2014,37.2588995108,SX5E2 177,0,,,,,,,,,,,,,,,,,,
92,03/25/2014,37.5157565078,SX5E2 178,0,,,,,,,,,,,,,,,,,,
93,03/04/2014,37.7059842141,SX5E2 179,0,,,,,,,,,,,,,,,,,,
91,04/22/2014,38.7774228765,SX5E2 180,0,,,,,,,,,,,,,,,,,,
92,04/01/2014,39.1229690119,SX5E2 181,0,,,,,,,,,,,,,,,,,,
93,03/11/2014,39.6340502151,SX5E2 182,0,,,,,,,,,,,,,,,,,,
94,02/18/2014,39.8354583102,SX5E2 183,0,,,,,,,,,,,,,,,,,,
92,04/08/2014,40.6206142165,SX5E2 184,0,,,,,,,,,,,,,,,,,,
93,03/18/2014,41.4975384067,SX5E2 185,0,,,,,,,,,,,,,,,,,,
94,02/25/2014,42.043497407,SX5E2 186,0,,,,,,,,,,,,,,,,,,
92,04/15/2014,42.1179671398,SX5E2 187,0,,,,,,,,,,,,,,,,,,
93,03/25/2014,43.0323890284,SX5E2 188,0,,,,,,,,,,,,,,,,,,
92,04/22/2014,43.6229261823,SX5E2 189,0,,,,,,,,,,,,,,,,,,
94,03/04/2014,44.0920888372,SX5E2 190,0,,,,,,,,,,,,,,,,,,
93,04/01/2014,44.6211189922,SX5E2 191,0,,,,,,,,,,,,,,,,,,
94,03/11/2014,45.98588547,SX5E2 192,0,,,,,,,,,,,,,,,,,,
93,04/08/2014,46.091026257,SX5E2 193,0,,,,,,,,,,,,,,,,,,
93,04/15/2014,47.5554368473,SX5E2 194,0,,,,,,,,,,,,,,,,,,
94,03/18/2014,47.790227996,SX5E2 195,0,,,,,,,,,,,,,,,,,,
93,04/22/2014,49.0128311984,SX5E2 196,0,,,,,,,,,,,,,,,,,,
94,03/25/2014,49.2784118607,SX5E2 197,0,,,,,,,,,,,,,,,,,,
94,04/01/2014,50.8003922604,SX5E2 198,0,,,,,,,,,,,,,,,,,,
94,04/08/2014,52.2032756642,SX5E2 199,0,,,,,,,,,,,,,,,,,,
94,04/15/2014,53.5933240419,SX5E2 200,0,,,,,,,,,,,,,,,,,,
94,04/22/2014,54.9647425321,SX5E2 201,0,,,,,,,,,,,,,,,,,,
95,11/29/2013,0.0370155604,SX5E2 202,0,,,,,,,,,,,,,,,,,,
95.5,11/29/2013,0.092418451,SX5E2 203,0,,,,,,,,,,,,,,,,,,
96,11/29/2013,0.232031096,SX5E2 204,0,,,,,,,,,,,,,,,,,,
96.5,11/29/2013,0.583568113,SX5E2 205,0,,,,,,,,,,,,,,,,,,
95,12/02/2013,0.9950191882,SX5E2 206,0,,,,,,,,,,,,,,,,,,
97,11/29/2013,1.4574764672,SX5E2 207,0,,,,,,,,,,,,,,,,,,
95,12/03/2013,1.6365679942,SX5E2 208,0,,,,,,,,,,,,,,,,,,
95.5,12/02/2013,1.6606923425,SX5E2 209,0,,,,,,,,,,,,,,,,,,
95,12/04/2013,2.3778863929,SX5E2 210,0,,,,,,,,,,,,,,,,,,
95.5,12/03/2013,2.5709138122,SX5E2 211,0,,,,,,,,,,,,,,,,,,
96,12/02/2013,2.7831680723,SX5E2 212,0,,,,,,,,,,,,,,,,,,
95,12/05/2013,3.1695077336,SX5E2 213,0,,,,,,,,,,,,,,,,,,
97.5,11/29/2013,3.5609289432,SX5E2 214,0,,,,,,,,,,,,,,,,,,
95.5,12/04/2013,3.5717957856,SX5E2 215,0,,,,,,,,,,,,,,,,,,
95,12/06/2013,4.0406624664,SX5E2 216,0,,,,,,,,,,,,,,,,,,
96,12/03/2013,4.0564064463,SX5E2 217,0,,,,,,,,,,,,,,,,,,
95.5,12/05/2013,4.6059982103,SX5E2 218,0,,,,,,,,,,,,,,,,,,
96.5,12/02/2013,4.6780220843,SX5E2 219,0,,,,,,,,,,,,,,,,,,
96,12/04/2013,5.3910808394,SX5E2 220,0,,,,,,,,,,,,,,,,,,
95.5,12/06/2013,5.7145501391,SX5E2 221,0,,,,,,,,,,,,,,,,,,
96.5,12/03/2013,6.4222627531,SX5E2 222,0,,,,,,,,,,,,,,,,,,
95,12/09/2013,6.6542725503,SX5E2 223,0,,,,,,,,,,,,,,,,,,
96,12/05/2013,6.7273734234,SX5E2 224,0,,,,,,,,,,,,,,,,,,
95,12/10/2013,7.547582373,SX5E2 225,0,,,,,,,,,,,,,,,,,,
97,12/02/2013,7.8558170758,SX5E2 226,0,,,,,,,,,,,,,,,,,,
96,12/06/2013,8.1223761405,SX5E2 227,0,,,,,,,,,,,,,,,,,,
96.5,12/04/2013,8.1679932967,SX5E2 228,0,,,,,,,,,,,,,,,,,,
98,11/29/2013,8.3362023501,SX5E2 229,0,,,,,,,,,,,,,,,,,,
95,12/11/2013,8.440572679,SX5E2 230,0,,,,,,,,,,,,,,,,,,
95.5,12/09/2013,8.9392766242,SX5E2 231,0,,,,,,,,,,,,,,,,,,
95,12/12/2013,9.331759795,SX5E2 232,0,,,,,,,,,,,,,,,,,,
96.5,12/05/2013,9.8634386657,SX5E2 233,0,,,,,,,,,,,,,,,,,,
95.5,12/10/2013,10.0094145872,SX5E2 234,0,,,,,,,,,,,,,,,,,,
97,12/03/2013,10.169372964,SX5E2 235,0,,,,,,,,,,,,,,,,,,
95.5,12/11/2013,11.0666117324,SX5E2 236,0,,,,,,,,,,,,,,,,,,
96.5,12/06/2013,11.585940133,SX5E2 237,0,,,,,,,,,,,,,,,,,,
96,12/09/2013,12.0549335892,SX5E2 238,0,,,,,,,,,,,,,,,,,,
95.5,12/12/2013,12.1096214291,SX5E2 239,0,,,,,,,,,,,,,,,,,,
97,12/04/2013,12.3841535574,SX5E2 240,0,,,,,,,,,,,,,,,,,,
97.5,12/02/2013,13.0904267582,SX5E2 241,0,,,,,,,,,,,,,,,,,,
96,12/10/2013,13.3188335664,SX5E2 242,0,,,,,,,,,,,,,,,,,,
97,12/05/2013,14.4732755136,SX5E2 243,0,,,,,,,,,,,,,,,,,,
96,12/11/2013,14.5522812101,SX5E2 244,0,,,,,,,,,,,,,,,,,,
96,12/12/2013,15.7551919003,SX5E2 245,0,,,,,,,,,,,,,,,,,,
97.5,12/03/2013,16.0107205896,SX5E2 246,0,,,,,,,,,,,,,,,,,,
96.5,12/09/2013,16.2894823218,SX5E2 247,0,,,,,,,,,,,,,,,,,,
97,12/06/2013,16.5374523384,SX5E2 248,0,,,,,,,,,,,,,,,,,,
96.5,12/10/2013,17.751261833,SX5E2 249,0,,,,,,,,,,,,,,,,,,
98.5,11/29/2013,18.2393301805,SX5E2 250,0,,,,,,,,,,,,,,,,,,
97.5,12/04/2013,18.6920513467,SX5E2 251,0,,,,,,,,,,,,,,,,,,
96.5,12/11/2013,19.1590692354,SX5E2 252,0,,,,,,,,,,,,,,,,,,
96.5,12/12/2013,20.5146289219,SX5E2 253,0,,,,,,,,,,,,,,,,,,
97.5,12/05/2013,21.1509079775,SX5E2 254,0,,,,,,,,,,,,,,,,,,
98,12/02/2013,21.4311642029,SX5E2 255,0,,,,,,,,,,,,,,,,,,
97,12/09/2013,21.9959139376,SX5E2 256,0,,,,,,,,,,,,,,,,,,
97.5,12/06/2013,23.5132139416,SX5E2 257,0,,,,,,,,,,,,,,,,,,
97,12/10/2013,23.632911178,SX5E2 258,0,,,,,,,,,,,,,,,,,,
98,12/03/2013,24.8506439717,SX5E2 259,0,,,,,,,,,,,,,,,,,,
97,12/11/2013,25.1887708179,SX5E2 260,0,,,,,,,,,,,,,,,,,,
97,12/12/2013,26.6678848672,SX5E2 261,0,,,,,,,,,,,,,,,,,,
98,12/04/2013,27.8725724963,SX5E2 262,0,,,,,,,,,,,,,,,,,,
97.5,12/09/2013,29.5652045313,SX5E2 263,0,,,,,,,,,,,,,,,,,,
98,12/05/2013,30.5708576683,SX5E2 264,0,,,,,,,,,,,,,,,,,,
97.5,12/10/2013,31.3159439686,SX5E2 265,0,,,,,,,,,,,,,,,,,,
97.5,12/11/2013,32.9573993084,SX5E2 266,0,,,,,,,,,,,,,,,,,,
98,12/06/2013,33.09365656,SX5E2 267,0,,,,,,,,,,,,,,,,,,
98.5,12/02/2013,34.0446998149,SX5E2 268,0,,,,,,,,,,,,,,,,,,
97.5,12/12/2013,34.4985403581,SX5E2 269,0,,,,,,,,,,,,,,,,,,
99,11/29/2013,36.3333826451,SX5E2 270,0,,,,,,,,,,,,,,,,,,
98.5,12/03/2013,37.614603294,SX5E2 271,0,,,,,,,,,,,,,,,,,,
98,12/09/2013,39.3642818626,SX5E2 272,0,,,,,,,,,,,,,,,,,,
98.5,12/04/2013,40.6665079624,SX5E2 273,0,,,,,,,,,,,,,,,,,,
98,12/10/2013,41.1146871088,SX5E2 274,0,,,,,,,,,,,,,,,,,,
98,12/11/2013,42.7350005877,SX5E2 275,0,,,,,,,,,,,,,,,,,,
98.5,12/05/2013,43.3268272643,SX5E2 276,0,,,,,,,,,,,,,,,,,,
98,12/12/2013,44.2378457326,SX5E2 277,0,,,,,,,,,,,,,,,,,,
98.5,12/06/2013,45.7517308227,SX5E2 278,0,,,,,,,,,,,,,,,,,,
98.5,12/09/2013,51.6161997767,SX5E2 279,0,,,,,,,,,,,,,,,,,,
99,12/02/2013,51.7627390511,SX5E2 280,0,,,,,,,,,,,,,,,,,,
98.5,12/10/2013,53.1996234858,SX5E2 281,0,,,,,,,,,,,,,,,,,,
98.5,12/11/2013,54.6485540055,SX5E2 282,0,,,,,,,,,,,,,,,,,,
99,12/03/2013,54.8587016997,SX5E2 283,0,,,,,,,,,,,,,,,,,,
98.5,12/12/2013,55.9777372932,SX5E2 284,0,,,,,,,,,,,,,,,,,,
99,12/04/2013,57.436248303,SX5E2 285,0,,,,,,,,,,,,,,,,,,
99,12/05/2013,59.6380902813,SX5E2 286,0,,,,,,,,,,,,,,,,,,
99,12/06/2013,61.6008795283,SX5E2 287,0,,,,,,,,,,,,,,,,,,
99.5,11/29/2013,64.3915053193,SX5E2 288,0,,,,,,,,,,,,,,,,,,
99,12/09/2013,66.240780711,SX5E2 289,0,,,,,,,,,,,,,,,,,,
99,12/10/2013,67.4580746506,SX5E2 290,0,,,,,,,,,,,,,,,,,,
99,12/11/2013,68.560669443,SX5E2 291,0,,,,,,,,,,,,,,,,,,
99,12/12/2013,69.5631725377,SX5E2 292,0,,,,,,,,,,,,,,,,,,
99.5,12/02/2013,74.3678847159,SX5E2 293,0,,,,,,,,,,,,,,,,,,
99.5,12/03/2013,76.2174992483,SX5E2 294,0,,,,,,,,,,,,,,,,,,
99.5,12/04/2013,77.7296619478,SX5E2 295,0,,,,,,,,,,,,,,,,,,
99.5,12/05/2013,79.0025251046,SX5E2 296,0,,,,,,,,,,,,,,,,,,
99.5,12/06/2013,80.1170801413,SX5E2 297,0,,,,,,,,,,,,,,,,,,
99.5,12/09/2013,82.7082054342,SX5E2 298,0,,,,,,,,,,,,,,,,,,
99.5,12/10/2013,83.3761278438,SX5E2 299,0,,,,,,,,,,,,,,,,,,
99.5,12/11/2013,83.9734037832,SX5E2 300,0,,,,,,,,,,,,,,,,,,
99.5,12/12/2013,84.5126298306,SX5E2 301,0,,,,,,,,,,,,,,,,,,
90,12/16/2013,1.5499600101,SX5E2 302,0,,,,,,,,,,,,,,,,,,
91,12/16/2013,2.3384448058,SX5E2 303,0,,,,,,,,,,,,,,,,,,
90,12/23/2013,3.1721557179,SX5E2 304,0,,,,,,,,,,,,,,,,,,
92,12/16/2013,3.5304122765,SX5E2 305,0,,,,,,,,,,,,,,,,,,
91,12/23/2013,4.4535459141,SX5E2 306,0,,,,,,,,,,,,,,,,,,
90,12/30/2013,5.060116632,SX5E2 307,0,,,,,,,,,,,,,,,,,,
93,12/16/2013,5.370891335,SX5E2 308,0,,,,,,,,,,,,,,,,,,
92,12/23/2013,6.2898032855,SX5E2 309,0,,,,,,,,,,,,,,,,,,
91,12/30/2013,6.8023427698,SX5E2 310,0,,,,,,,,,,,,,,,,,,
90,01/06/2014,7.0765369843,SX5E2 311,0,,,,,,,,,,,,,,,,,,
94,12/16/2013,8.2732047748,SX5E2 312,0,,,,,,,,,,,,,,,,,,
93,12/23/2013,8.9637778974,SX5E2 313,0,,,,,,,,,,,,,,,,,,
90,01/13/2014,9.1850982159,SX5E2 314,0,,,,,,,,,,,,,,,,,,
92,12/30/2013,9.2051589407,SX5E2 315,0,,,,,,,,,,,,,,,,,,
91,01/06/2014,9.2296797836,SX5E2 316,0,,,,,,,,,,,,,,,,,,
