,%ATMS,80%,82%,84%,86%,88%,90%,92%,94%,96%,98%,100%,102%,104%,106%,108%,110%,112%,114%,116%,118%,120%
91,3/6/2014,103,54.90810829,FTSE 3547,0,,,,,,,,,,,,,,,,,
91,3/6/2014,104,60.96123516,FTSE 3676,0,,,,,,,,,,,,,,,,,
91,3/6/2014,105,66.37459119,FTSE 3780,0,,,,,,,,,,,,,,,,,
91,3/6/2014,106,70.98669609,FTSE 3862,1,,,,,,,,,,,,,,,,,
91,3/6/2014,107,74.74337187,FTSE 3924,0,,,,,,,,,,,,,,,,,
91,3/6/2014,108,77.68487485,FTSE 3958,0,,,,,,,,,,,,,,,,,
91,3/6/2014,109,79.93805456,FTSE 3977,0,,,,,,,,,,,,,,,,,
91,3/6/2014,110,81.63760658,FTSE 3988,0,,,,,,,,,,,,,,,,,
91,4/10/2014,101,38.24774397,FTSE 3204,0,,,,,,,,,,,,,,,,,
91,4/10/2014,102,43.86960918,FTSE 3310,0,,,,,,,,,,,,,,,,,
91,4/10/2014,103,49.40766816,FTSE 3427,0,,,,,,,,,,,,,,,,,
91,4/10/2014,104,54.71280304,FTSE 3541,0,,,,,,,,,,,,,,,,,
91,4/10/2014,105,59.6101874,FTSE 3647,1,,,,,,,,,,,,,,,,,
91,4/10/2014,106,63.96931032,FTSE 3732,0,,,,,,,,,,,,,,,,,
91,4/10/2014,107,67.71723536,FTSE 3806,0,,,,,,,,,,,,,,,,,
91,4/10/2014,108,70.83967099,FTSE 3859,0,,,,,,,,,,,,,,,,,
91,4/10/2014,109,73.39241868,FTSE 3904,0,,,,,,,,,,,,,,,,,
91,4/10/2014,110,75.44852498,FTSE 3933,0,,,,,,,,,,,,,,,,,
91,4/17/2014,101,37.58557655,FTSE 3196,0,,,,,,,,,,,,,,,,,
91,4/17/2014,102,43.06617311,FTSE 3292,0,,,,,,,,,,,,,,,,,
91,4/17/2014,103,48.47251475,FTSE 3408,0,,,,,,,,,,,,,,,,,
91,4/17/2014,104,53.66620765,FTSE 3518,0,,,,,,,,,,,,,,,,,
91,4/17/2014,105,58.48295565,FTSE 3623,1,,,,,,,,,,,,,,,,,
91,4/17/2014,106,62.79747307,FTSE 3709,0,,,,,,,,,,,,,,,,,
91,4/17/2014,107,66.53616937,FTSE 3784,0,,,,,,,,,,,,,,,,,
91,4/17/2014,108,69.67925374,FTSE 3840,0,,,,,,,,,,,,,,,,,
91,4/17/2014,109,72.27367798,FTSE 3883,0,,,,,,,,,,,,,,,,,
91,4/17/2014,110,74.38397006,FTSE 3919,0,,,,,,,,,,,,,,,,,
91,4/24/2014,101,37.16318215,FTSE 3187,0,,,,,,,,,,,,,,,,,
91,4/24/2014,102,42.50920875,FTSE 3281,0,,,,,,,,,,,,,,,,,
91,4/24/2014,103,47.77999939,FTSE 3390,1,,,,,,,,,,,,,,,,,
91,4/24/2014,104,52.84694938,FTSE 3503,0,,,,,,,,,,,,,,,,,
91,4/24/2014,105,57.5568033,FTSE 3604,0,,,,,,,,,,,,,,,,,
91,4/24/2014,106,61.79158703,FTSE 3690,0,,,,,,,,,,,,,,,,,
91,4/24/2014,107,65.480294,FTSE 3760,1,,,,,,,,,,,,,,,,,
91,4/24/2014,108,68.60127259,FTSE 3820,0,,,,,,,,,,,,,,,,,
91,4/24/2014,109,71.19554218,FTSE 3871,0,,,,,,,,,,,,,,,,,
91,4/24/2014,110,73.32120185,FTSE 3902,0,,,,,,,,,,,,,,,,,
91,4/28/2014,101,36.7461453,FTSE 5206,0,,,,,,,,,,,,,,,,,
91,4/28/2014,103,47.23494368,FTSE 5448,0,,,,,,,,,,,,,,,,,
91,4/28/2014,105,56.93233726,FTSE 5758,1,,,,,,,,,,,,,,,,,
91,4/28/2014,107,64.84813293,FTSE 6032,0,,,,,,,,,,,,,,,,,
91,4/28/2014,109,70.61369604,FTSE 6246,0,,,,,,,,,,,,,,,,,
91,4/28/2014,111,74.5395449,FTSE 6390,0,,,,,,,,,,,,,,,,,
91,4/28/2014,113,77.11365998,FTSE 6484,0,,,,,,,,,,,,,,,,,
91,4/28/2014,115,78.74868159,FTSE 6550,0,,,,,,,,,,,,,,,,,
91,4/28/2014,117,79.76590578,FTSE 6590,0,,,,,,,,,,,,,,,,,
91,4/28/2014,119,80.39799694,FTSE 6622,0,,,,,,,,,,,,,,,,,
91,4/3/2014,101,39.06978508,FTSE 3218,0,,,,,,,,,,,,,,,,,
91,4/3/2014,102,44.84238726,FTSE 3329,0,,,,,,,,,,,,,,,,,
91,4/3/2014,103,50.51401837,FTSE 3448,0,,,,,,,,,,,,,,,,,
91,4/3/2014,104,55.92360304,FTSE 3568,0,,,,,,,,,,,,,,,,,
91,4/3/2014,105,60.88581501,FTSE 3674,1,,,,,,,,,,,,,,,,,
91,4/3/2014,106,65.26648215,FTSE 3757,0,,,,,,,,,,,,,,,,,
91,4/3/2014,107,68.99602688,FTSE 3831,0,,,,,,,,,,,,,,,,,
91,4/3/2014,108,72.06875223,FTSE 3881,0,,,,,,,,,,,,,,,,,
91,4/3/2014,109,74.55177412,FTSE 3921,0,,,,,,,,,,,,,,,,,
91,4/3/2014,110,76.52831658,FTSE 3946,0,,,,,,,,,,,,,,,,,
91,5/12/2014,101,35.80680572,FTSE 5194,0,,,,,,,,,,,,,,,,,
91,5/12/2014,103,45.84999612,FTSE 5406,0,,,,,,,,,,,,,,,,,
91,5/12/2014,105,55.180397,FTSE 5706,1,,,,,,,,,,,,,,,,,
91,5/12/2014,107,62.90923972,FTSE 5964,0,,,,,,,,,,,,,,,,,
91,5/12/2014,109,68.67014985,FTSE 6174,0,,,,,,,,,,,,,,,,,
91,5/12/2014,111,72.69792554,FTSE 6324,0,,,,,,,,,,,,,,,,,
91,5/12/2014,113,75.40653361,FTSE 6422,0,,,,,,,,,,,,,,,,,
91,5/12/2014,115,77.16910431,FTSE 6488,0,,,,,,,,,,,,,,,,,
91,5/12/2014,117,78.28749561,FTSE 6538,0,,,,,,,,,,,,,,,,,
91,5/12/2014,119,78.9929585,FTSE 6558,0,,,,,,,,,,,,,,,,,
91,5/19/2014,101,35.54453999,FTSE 5192,0,,,,,,,,,,,,,,,,,
91,5/19/2014,103,45.33164106,FTSE 5382,0,,,,,,,,,,,,,,,,,
91,5/19/2014,105,54.41764863,FTSE 5684,0,,,,,,,,,,,,,,,,,
91,5/19/2014,107,61.96454599,FTSE 5934,1,,,,,,,,,,,,,,,,,
91,5/19/2014,109,67.62397502,FTSE 6134,0,,,,,,,,,,,,,,,,,
91,5/19/2014,111,71.62158086,FTSE 6278,0,,,,,,,,,,,,,,,,,
91,5/19/2014,113,74.35299922,FTSE 6382,0,,,,,,,,,,,,,,,,,
91,5/19/2014,115,76.15946314,FTSE 6452,0,,,,,,,,,,,,,,,,,
91,5/19/2014,117,77.32013154,FTSE 6500,0,,,,,,,,,,,,,,,,,
91,5/19/2014,119,78.05881168,FTSE 6524,0,,,,,,,,,,,,,,,,,
91,5/27/2014,101,34.92878213,FTSE 5182,0,,,,,,,,,,,,,,,,,
91,5/27/2014,103,44.47696239,FTSE 5360,0,,,,,,,,,,,,,,,,,
91,5/27/2014,105,53.38640969,FTSE 5658,0,,,,,,,,,,,,,,,,,
91,5/27/2014,107,60.85113177,FTSE 5902,0,,,,,,,,,,,,,,,,,
91,5/27/2014,109,66.51556625,FTSE 6096,0,,,,,,,,,,,,,,,,,
91,5/27/2014,111,70.58090996,FTSE 6244,0,,,,,,,,,,,,,,,,,
91,5/27/2014,113,73.41972561,FTSE 6344,1,,,,,,,,,,,,,,,,,
91,5/27/2014,115,75.33849524,FTSE 6418,0,,,,,,,,,,,,,,,,,
91,5/27/2014,117,76.59292257,FTSE 6472,0,,,,,,,,,,,,,,,,,
91,5/27/2014,119,77.40180672,FTSE 6506,0,,,,,,,,,,,,,,,,,
91,5/5/2014,101,36.1506114,FTSE 5200,0,,,,,,,,,,,,,,,,,
91,5/5/2014,103,46.41922328,FTSE 5416,0,,,,,,,,,,,,,,,,,
91,5/5/2014,105,55.95732089,FTSE 5728,0,,,,,,,,,,,,,,,,,
91,5/5/2014,107,63.82010146,FTSE 5994,0,,,,,,,,,,,,,,,,,
91,5/5/2014,109,69.62856891,FTSE 6208,0,,,,,,,,,,,,,,,,,
91,5/5/2014,111,73.64619303,FTSE 6358,0,,,,,,,,,,,,,,,,,
91,5/5/2014,113,76.31997347,FTSE 6456,1,,,,,,,,,,,,,,,,,
91,5/5/2014,115,78.04232494,FTSE 6522,0,,,,,,,,,,,,,,,,,
91,5/5/2014,117,79.12625768,FTSE 6564,0,,,,,,,,,,,,,,,,,
91,5/5/2014,119,79.80578034,FTSE 6592,0,,,,,,,,,,,,,,,,,
91,6/10/2014,101,33.89968885,FTSE 5168,0,,,,,,,,,,,,,,,,,
91,6/10/2014,103,43.07352747,FTSE 5330,0,,,,,,,,,,,,,,,,,
91,6/10/2014,105,51.70562236,FTSE 5598,0,,,,,,,,,,,,,,,,,
91,6/10/2014,107,59.03656969,FTSE 5842,0,,,,,,,,,,,,,,,,,
91,6/10/2014,109,64.70092567,FTSE 6028,0,,,,,,,,,,,,,,,,,
91,6/10/2014,111,68.86732695,FTSE 6180,0,,,,,,,,,,,,,,,,,
91,6/10/2014,113,71.87920452,FTSE 6290,1,,,,,,,,,,,,,,,,,
91,6/10/2014,115,73.98754031,FTSE 6362,0,,,,,,,,,,,,,,,,,
91,6/10/2014,117,75.40554928,FTSE 6420,0,,,,,,,,,,,,,,,,,
91,6/10/2014,119,76.34015065,FTSE 6458,0,,,,,,,,,,,,,,,,,
91,6/17/2014,101,33.63307905,FTSE 5164,0,,,,,,,,,,,,,,,,,
91,6/17/2014,103,42.61666148,FTSE 5316,0,,,,,,,,,,,,,,,,,
91,6/17/2014,105,51.06759127,FTSE 5576,0,,,,,,,,,,,,,,,,,
91,6/17/2014,107,58.25763741,FTSE 5812,0,,,,,,,,,,,,,,,,,
91,6/17/2014,109,63.83431143,FTSE 5996,0,,,,,,,,,,,,,,,,,
91,6/17/2014,111,67.96519515,FTSE 6150,1,,,,,,,,,,,,,,,,,
91,6/17/2014,113,70.98817536,FTSE 6262,0,,,,,,,,,,,,,,,,,
91,6/17/2014,115,73.13165532,FTSE 6330,0,,,,,,,,,,,,,,,,,
91,6/17/2014,117,74.58805775,FTSE 6396,0,,,,,,,,,,,,,,,,,
91,6/17/2014,119,75.55536961,FTSE 6428,0,,,,,,,,,,,,,,,,,
91,6/24/2014,101,33.17954925,FTSE 5158,0,,,,,,,,,,,,,,,,,
91,6/24/2014,103,42.00254701,FTSE 5302,0,,,,,,,,,,,,,,,,,
91,6/24/2014,105,50.33044699,FTSE 5548,0,,,,,,,,,,,,,,,,,
91,6/24/2014,107,57.45326106,FTSE 5784,0,,,,,,,,,,,,,,,,,
91,6/24/2014,109,63.01616311,FTSE 5974,1,,,,,,,,,,,,,,,,,
91,6/24/2014,111,67.17726083,FTSE 6122,0,,,,,,,,,,,,,,,,,
91,6/24/2014,113,70.26732348,FTSE 6232,0,,,,,,,,,,,,,,,,,
91,6/24/2014,115,72.49173254,FTSE 6310,0,,,,,,,,,,,,,,,,,
91,6/24/2014,117,74.02194245,FTSE 6366,0,,,,,,,,,,,,,,,,,
91,6/24/2014,119,75.04826518,FTSE 6408,0,,,,,,,,,,,,,,,,,
91,6/3/2014,101,34.43974253,FTSE 5176,0,,,,,,,,,,,,,,,,,
91,6/3/2014,103,43.79120095,FTSE 5346,0,,,,,,,,,,,,,,,,,
91,6/3/2014,105,52.54900418,FTSE 5624,0,,,,,,,,,,,,,,,,,
91,6/3/2014,107,59.93363986,FTSE 5874,0,,,,,,,,,,,,,,,,,
91,6/3/2014,109,65.58688251,FTSE 6058,0,,,,,,,,,,,,,,,,,
91,6/3/2014,111,69.69397096,FTSE 6212,0,,,,,,,,,,,,,,,,,
91,6/3/2014,113,72.61196032,FTSE 6318,1,,,,,,,,,,,,,,,,,
91,6/3/2014,115,74.61902578,FTSE 6398,0,,,,,,,,,,,,,,,,,
91,6/3/2014,117,75.94974528,FTSE 6444,0,,,,,,,,,,,,,,,,,
91,6/3/2014,119,76.81707825,FTSE 6480,0,,,,,,,,,,,,,,,,,
91,7/1/2014,101,32.72776006,FTSE 5150,0,,,,,,,,,,,,,,,,,
91,7/1/2014,103,41.40061028,FTSE 5290,0,,,,,,,,,,,,,,,,,
91,7/1/2014,105,49.61529455,FTSE 5524,0,,,,,,,,,,,,,,,,,
91,7/1/2014,107,56.67763003,FTSE 5754,0,,,,,,,,,,,,,,,,,
91,7/1/2014,109,62.22981739,FTSE 5946,0,,,,,,,,,,,,,,,,,
91,7/1/2014,111,66.42160335,FTSE 6092,1,,,,,,,,,,,,,,,,,
91,7/1/2014,113,69.57870299,FTSE 6206,0,,,,,,,,,,,,,,,,,
91,7/1/2014,115,71.88484898,FTSE 6292,0,,,,,,,,,,,,,,,,,
91,7/1/2014,117,73.49052813,FTSE 6352,0,,,,,,,,,,,,,,,,,
91,7/1/2014,119,74.57790182,FTSE 6392,0,,,,,,,,,,,,,,,,,
92,1/13/2014,101,48.83821058,FTSE 113,0,,,,,,,,,,,,,,,,,
92,1/13/2014,101.5,53.58240243,FTSE 206,0,,,,,,,,,,,,,,,,,
92,1/13/2014,102,58.23120548,FTSE 310,1,,,,,,,,,,,,,,,,,
92,1/13/2014,102.5,62.70088994,FTSE 416,0,,,,,,,,,,,,,,,,,
92,1/13/2014,103,66.91450428,FTSE 527,0,,,,,,,,,,,,,,,,,
92,1/13/2014,103.5,70.80495545,FTSE 629,0,,,,,,,,,,,,,,,,,
92,1/13/2014,104,74.31956911,FTSE 722,0,,,,,,,,,,,,,,,,,
92,1/13/2014,104.5,77.41896629,FTSE 793,0,,,,,,,,,,,,,,,,,
92,1/13/2014,105,80.09008714,FTSE 845,0,,,,,,,,,,,,,,,,,
92,1/13/2014,105.5,82.35092524,FTSE 886,0,,,,,,,,,,,,,,,,,
92,1/21/2014,101,46.61680136,FTSE 79,0,,,,,,,,,,,,,,,,,
92,1/21/2014,101.5,51.04430585,FTSE 154,0,,,,,,,,,,,,,,,,,
92,1/21/2014,102,55.41549601,FTSE 245,0,,,,,,,,,,,,,,,,,
92,1/21/2014,102.5,59.66136792,FTSE 343,1,,,,,,,,,,,,,,,,,
92,1/21/2014,103,63.7159869,FTSE 440,0,,,,,,,,,,,,,,,,,
92,1/21/2014,103.5,67.51827089,FTSE 541,0,,,,,,,,,,,,,,,,,
92,1/21/2014,104,71.01568399,FTSE 635,0,,,,,,,,,,,,,,,,,
92,1/21/2014,104.5,74.16287829,FTSE 718,0,,,,,,,,,,,,,,,,,
92,1/21/2014,105,76.93575425,FTSE 782,0,,,,,,,,,,,,,,,,,
92,1/21/2014,105.5,79.33856484,FTSE 830,0,,,,,,,,,,,,,,,,,
92,1/28/2014,101,45.01938024,FTSE 58,0,,,,,,,,,,,,,,,,,
92,1/28/2014,101.5,49.21731287,FTSE 121,0,,,,,,,,,,,,,,,,,
92,1/28/2014,102,53.3808356,FTSE 199,1,,,,,,,,,,,,,,,,,
92,1/28/2014,102.5,57.45067075,FTSE 292,0,,,,,,,,,,,,,,,,,
92,1/28/2014,103,61.36881868,FTSE 382,0,,,,,,,,,,,,,,,,,
92,1/28/2014,103.5,65.07951906,FTSE 477,0,,,,,,,,,,,,,,,,,
92,1/28/2014,104,68.53225417,FTSE 572,0,,,,,,,,,,,,,,,,,
92,1/28/2014,104.5,71.67999398,FTSE 654,0,,,,,,,,,,,,,,,,,
92,1/28/2014,105,74.4934652,FTSE 725,0,,,,,,,,,,,,,,,,,
92,1/28/2014,105.5,76.9693971,FTSE 784,0,,,,,,,,,,,,,,,,,
92,1/6/2014,101,50.70327943,FTSE 145,0,,,,,,,,,,,,,,,,,
92,1/6/2014,101.5,55.66348572,FTSE 249,0,,,,,,,,,,,,,,,,,
92,1/6/2014,102,60.48847493,FTSE 361,0,,,,,,,,,,,,,,,,,
92,1/6/2014,102.5,65.08445553,FTSE 478,1,,,,,,,,,,,,,,,,,
92,1/6/2014,103,69.36852665,FTSE 590,0,,,,,,,,,,,,,,,,,
92,1/6/2014,103.5,73.272863,FTSE 693,0,,,,,,,,,,,,,,,,,
92,1/6/2014,104,76.74922394,FTSE 779,0,,,,,,,,,,,,,,,,,
92,1/6/2014,104.5,79.76771079,FTSE 840,0,,,,,,,,,,,,,,,,,
92,1/6/2014,105,82.32705414,FTSE 884,0,,,,,,,,,,,,,,,,,
92,1/6/2014,105.5,84.45649598,FTSE 920,0,,,,,,,,,,,,,,,,,
92,12/16/2013,101,58.05062948,FTSE 305,0,,,,,,,,,,,,,,,,,
92,12/16/2013,101.5,63.94821384,FTSE 448,0,,,,,,,,,,,,,,,,,
92,12/16/2013,102,69.47195141,FTSE 593,0,,,,,,,,,,,,,,,,,
92,12/16/2013,102.5,74.48583914,FTSE 724,0,,,,,,,,,,,,,,,,,
92,12/16/2013,103,78.89589795,FTSE 821,1,,,,,,,,,,,,,,,,,
92,12/16/2013,103.5,82.65561519,FTSE 894,0,,,,,,,,,,,,,,,,,
92,12/16/2013,104,85.76436467,FTSE 940,0,,,,,,,,,,,,,,,,,
92,12/16/2013,104.5,88.25829141,FTSE 970,0,,,,,,,,,,,,,,,,,
92,12/16/2013,105,90.20471065,FTSE 987,0,,,,,,,,,,,,,,,,,
92,12/16/2013,105.5,91.69067487,FTSE 994,0,,,,,,,,,,,,,,,,,
92,12/23/2013,101,55.23425208,FTSE 240,0,,,,,,,,,,,,,,,,,
92,12/23/2013,101.5,60.75590848,FTSE 373,0,,,,,,,,,,,,,,,,,
92,12/23/2013,102,66.01397904,FTSE 503,0,,,,,,,,,,,,,,,,,
92,12/23/2013,102.5,70.88851319,FTSE 633,0,,,,,,,,,,,,,,,,,
92,12/23/2013,103,75.28607993,FTSE 744,0,,,,,,,,,,,,,,,,,
92,12/23/2013,103.5,79.1457406,FTSE 827,0,,,,,,,,,,,,,,,,,
92,12/23/2013,104,82.44143363,FTSE 890,0,,,,,,,,,,,,,,,,,
92,12/23/2013,104.5,85.17767349,FTSE 934,0,,,,,,,,,,,,,,,,,
92,12/23/2013,105,87.3911544,FTSE 960,0,,,,,,,,,,,,,,,,,
92,12/23/2013,105.5,89.14470064,FTSE 976,0,,,,,,,,,,,,,,,,,
92,12/30/2013,101,52.81960973,FTSE 191,0,,,,,,,,,,,,,,,,,
92,12/30/2013,101.5,58.03463695,FTSE 304,1,,,,,,,,,,,,,,,,,
92,12/30/2013,102,63.06080689,FTSE 425,0,,,,,,,,,,,,,,,,,
92,12/30/2013,102.5,67.79235694,FTSE 548,0,,,,,,,,,,,,,,,,,
92,12/30/2013,103,72.14054923,FTSE 665,0,,,,,,,,,,,,,,,,,
92,12/30/2013,103.5,76.03891968,FTSE 762,0,,,,,,,,,,,,,,,,,
92,12/30/2013,104,79.44724865,FTSE 833,0,,,,,,,,,,,,,,,,,
92,12/30/2013,104.5,82.34946702,FTSE 885,0,,,,,,,,,,,,,,,,,
92,12/30/2013,105,84.76029764,FTSE 927,0,,,,,,,,,,,,,,,,,
92,12/30/2013,105.5,86.72360738,FTSE 953,0,,,,,,,,,,,,,,,,,
92,2/11/2014,101,42.0842543,FTSE 27,0,,,,,,,,,,,,,,,,,
92,2/11/2014,101.5,45.92090227,FTSE 69,0,,,,,,,,,,,,,,,,,
92,2/11/2014,102,49.75543597,FTSE 129,1,,,,,,,,,,,,,,,,,
92,2/11/2014,102.5,53.54224532,FTSE 204,0,,,,,,,,,,,,,,,,,
92,2/11/2014,103,57.23498461,FTSE 286,0,,,,,,,,,,,,,,,,,
92,2/11/2014,103.5,60.78645175,FTSE 374,0,,,,,,,,,,,,,,,,,
92,2/11/2014,104,64.15054998,FTSE 451,0,,,,,,,,,,,,,,,,,
92,2/11/2014,104.5,67.27972597,FTSE 535,0,,,,,,,,,,,,,,,,,
92,2/11/2014,105,70.13915819,FTSE 612,0,,,,,,,,,,,,,,,,,
92,2/11/2014,105.5,72.71627203,FTSE 679,0,,,,,,,,,,,,,,,,,
92,2/18/2014,101,41.694738,FTSE 25,0,,,,,,,,,,,,,,,,,
92,2/18/2014,101.5,45.33586856,FTSE 63,0,,,,,,,,,,,,,,,,,
92,2/18/2014,102,48.96662766,FTSE 116,0,,,,,,,,,,,,,,,,,
92,2/18/2014,102.5,52.54806376,FTSE 184,0,,,,,,,,,,,,,,,,,
92,2/18/2014,103,56.04085395,FTSE 257,0,,,,,,,,,,,,,,,,,
92,2/18/2014,103.5,59.40486622,FTSE 338,0,,,,,,,,,,,,,,,,,
92,2/18/2014,104,62.60055298,FTSE 413,1,,,,,,,,,,,,,,,,,
92,2/18/2014,104.5,65.58613699,FTSE 493,0,,,,,,,,,,,,,,,,,
92,2/18/2014,105,68.33034938,FTSE 563,0,,,,,,,,,,,,,,,,,
92,2/18/2014,105.5,70.82122433,FTSE 630,0,,,,,,,,,,,,,,,,,
92,2/20/2014,101,41.75710188,FTSE 3267,0,,,,,,,,,,,,,,,,,
92,2/20/2014,102,48.91880702,FTSE 3414,0,,,,,,,,,,,,,,,,,
92,2/20/2014,103,55.86963362,FTSE 3566,0,,,,,,,,,,,,,,,,,
92,2/20/2014,104,62.30752016,FTSE 3701,0,,,,,,,,,,,,,,,,,
92,2/20/2014,105,67.93235431,FTSE 3808,0,,,,,,,,,,,,,,,,,
92,2/20/2014,106,72.57824753,FTSE 3890,0,,,,,,,,,,,,,,,,,
92,2/20/2014,107,76.2242001,FTSE 3940,1,,,,,,,,,,,,,,,,,
92,2/20/2014,108,78.96327406,FTSE 3970,0,,,,,,,,,,,,,,,,,
92,2/20/2014,109,80.97440706,FTSE 3983,0,,,,,,,,,,,,,,,,,
92,2/20/2014,110,82.42983802,FTSE 3991,0,,,,,,,,,,,,,,,,,
92,2/27/2014,101,40.51490141,FTSE 3247,0,,,,,,,,,,,,,,,,,
92,2/27/2014,102,47.37698949,FTSE 3379,0,,,,,,,,,,,,,,,,,
92,2/27/2014,103,54.07505726,FTSE 3528,1,,,,,,,,,,,,,,,,,
92,2/27/2014,104,60.34142501,FTSE 3660,0,,,,,,,,,,,,,,,,,
92,2/27/2014,105,65.89745151,FTSE 3773,0,,,,,,,,,,,,,,,,,
92,2/27/2014,106,70.57388102,FTSE 3856,0,,,,,,,,,,,,,,,,,
92,2/27/2014,107,74.32582791,FTSE 3918,0,,,,,,,,,,,,,,,,,
92,2/27/2014,108,77.21348453,FTSE 3954,0,,,,,,,,,,,,,,,,,
92,2/27/2014,109,79.38619085,FTSE 3973,0,,,,,,,,,,,,,,,,,
92,2/27/2014,110,80.9962408,FTSE 3984,0,,,,,,,,,,,,,,,,,
92,2/4/2014,101,43.44810862,FTSE 40,0,,,,,,,,,,,,,,,,,
92,2/4/2014,101.5,47.4524726,FTSE 90,0,,,,,,,,,,,,,,,,,
92,2/4/2014,102,51.44120218,FTSE 162,0,,,,,,,,,,,,,,,,,
92,2/4/2014,102.5,55.36260025,FTSE 244,1,,,,,,,,,,,,,,,,,
92,2/4/2014,103,59.16500273,FTSE 331,0,,,,,,,,,,,,,,,,,
92,2/4/2014,103.5,62.79712373,FTSE 420,0,,,,,,,,,,,,,,,,,
92,2/4/2014,104,66.21048991,FTSE 509,0,,,,,,,,,,,,,,,,,
92,2/4/2014,104.5,69.35726809,FTSE 589,0,,,,,,,,,,,,,,,,,
92,2/4/2014,105,72.2045824,FTSE 668,0,,,,,,,,,,,,,,,,,
92,2/4/2014,105.5,74.74355934,FTSE 730,0,,,,,,,,,,,,,,,,,
92,3/13/2014,101,39.17529127,FTSE 3221,0,,,,,,,,,,,,,,,,,
92,3/13/2014,102,45.51587025,FTSE 3341,0,,,,,,,,,,,,,,,,,
92,3/13/2014,103,51.71012498,FTSE 3478,0,,,,,,,,,,,,,,,,,
92,3/13/2014,104,57.54616441,FTSE 3603,1,,,,,,,,,,,,,,,,,
92,3/13/2014,105,62.79426805,FTSE 3708,0,,,,,,,,,,,,,,,,,
92,3/13/2014,106,67.30410873,FTSE 3797,0,,,,,,,,,,,,,,,,,
92,3/13/2014,107,71.01887827,FTSE 3864,0,,,,,,,,,,,,,,,,,
92,3/13/2014,108,73.96621391,FTSE 3910,0,,,,,,,,,,,,,,,,,
92,3/13/2014,109,76.25568877,FTSE 3941,0,,,,,,,,,,,,,,,,,
92,3/13/2014,110,78.00715763,FTSE 3961,0,,,,,,,,,,,,,,,,,
92,3/20/2014,101,38.45583253,FTSE 3209,0,,,,,,,,,,,,,,,,,
92,3/20/2014,102,44.58284353,FTSE 3327,0,,,,,,,,,,,,,,,,,
92,3/20/2014,103,50.57528962,FTSE 3450,0,,,,,,,,,,,,,,,,,
92,3/20/2014,104,56.24156839,FTSE 3576,0,,,,,,,,,,,,,,,,,
92,3/20/2014,105,61.36996025,FTSE 3679,1,,,,,,,,,,,,,,,,,
92,3/20/2014,106,65.81723977,FTSE 3770,0,,,,,,,,,,,,,,,,,
92,3/20/2014,107,69.52240041,FTSE 3838,0,,,,,,,,,,,,,,,,,
92,3/20/2014,108,72.50090027,FTSE 3887,0,,,,,,,,,,,,,,,,,
92,3/20/2014,109,74.84667447,FTSE 3926,0,,,,,,,,,,,,,,,,,
92,3/20/2014,110,76.66624011,FTSE 3949,0,,,,,,,,,,,,,,,,,
92,3/27/2014,101,37.6492167,FTSE 3197,0,,,,,,,,,,,,,,,,,
92,3/27/2014,102,43.58924905,FTSE 3301,0,,,,,,,,,,,,,,,,,
92,3/27/2014,103,49.41150185,FTSE 3428,0,,,,,,,,,,,,,,,,,
92,3/27/2014,104,54.94091419,FTSE 3549,1,,,,,,,,,,,,,,,,,
92,3/27/2014,105,59.97997835,FTSE 3652,0,,,,,,,,,,,,,,,,,
92,3/27/2014,106,64.39028187,FTSE 3745,0,,,,,,,,,,,,,,,,,
92,3/27/2014,107,68.10611864,FTSE 3813,0,,,,,,,,,,,,,,,,,
92,3/27/2014,108,71.13155905,FTSE 3869,0,,,,,,,,,,,,,,,,,
92,3/27/2014,109,73.54630395,FTSE 3905,0,,,,,,,,,,,,,,,,,
92,3/27/2014,110,75.44465732,FTSE 3932,0,,,,,,,,,,,,,,,,,
92,3/6/2014,101,39.74102121,FTSE 3230,0,,,,,,,,,,,,,,,,,
92,3/6/2014,102,46.32911099,FTSE 3360,0,,,,,,,,,,,,,,,,,
92,3/6/2014,103,52.76844983,FTSE 3500,0,,,,,,,,,,,,,,,,,
92,3/6/2014,104,58.8215767,FTSE 3627,1,,,,,,,,,,,,,,,,,
92,3/6/2014,105,64.23493273,FTSE 3740,0,,,,,,,,,,,,,,,,,
92,3/6/2014,106,68.84703763,FTSE 3828,0,,,,,,,,,,,,,,,,,
92,3/6/2014,107,72.6037134,FTSE 3891,0,,,,,,,,,,,,,,,,,
92,3/6/2014,108,75.54521639,FTSE 3935,0,,,,,,,,,,,,,,,,,
92,3/6/2014,109,77.7983961,FTSE 3960,0,,,,,,,,,,,,,,,,,
92,3/6/2014,110,79.49794812,FTSE 3974,0,,,,,,,,,,,,,,,,,
92,4/10/2014,101,36.03683728,FTSE 3173,0,,,,,,,,,,,,,,,,,
92,4/10/2014,102,41.6587025,FTSE 3265,0,,,,,,,,,,,,,,,,,
92,4/10/2014,103,47.19676148,FTSE 3377,0,,,,,,,,,,,,,,,,,
92,4/10/2014,104,52.50189635,FTSE 3494,0,,,,,,,,,,,,,,,,,
92,4/10/2014,105,57.39928071,FTSE 3597,0,,,,,,,,,,,,,,,,,
92,4/10/2014,106,61.75840363,FTSE 3688,0,,,,,,,,,,,,,,,,,
92,4/10/2014,107,65.50632867,FTSE 3761,0,,,,,,,,,,,,,,,,,
92,4/10/2014,108,68.6287643,FTSE 3823,0,,,,,,,,,,,,,,,,,
